[   0.0s] loading gold from runs/encoder_gold_v2.jsonl
[   0.2s] 985 gold records
[   0.2s] holdout mode: 98 held-out sentences, pool=887, train subset=788 (subset_seed=0)
[   0.2s] loading USVS from /home/user/NAOMI/consciousness_transformer/data/usvs
[2851.7s] epoch 20 step 52800 avg_loss=4.822
[2854.3s] epoch 20 step 52850 avg_loss=4.841
[2856.8s] epoch 20 step 52900 avg_loss=4.832
[2859.2s] epoch 20 step 52950 avg_loss=4.816
[2862.0s] epoch 20 step 53000 avg_loss=4.848
[2864.5s] epoch 20 step 53050 avg_loss=4.865
[2867.3s] epoch 20 step 53100 avg_loss=4.866
[2869.0s] === epoch 20 done: avg_loss=4.859 (n=2530 derivations) ===
[2870.2s] epoch 21 step 53150 avg_loss=3.349
[2873.1s] epoch 21 step 53200 avg_loss=3.762
[2875.8s] epoch 21 step 53250 avg_loss=3.624
[2878.5s] epoch 21 step 53300 avg_loss=3.892
[2881.1s] epoch 21 step 53350 avg_loss=3.975
[2883.6s] epoch 21 step 53400 avg_loss=4.075
[2886.2s] epoch 21 step 53450 avg_loss=4.205
[2888.6s] epoch 21 step 53500 avg_loss=4.179
[2890.9s] epoch 21 step 53550 avg_loss=4.127
[2893.5s] epoch 21 step 53600 avg_loss=4.221
[2896.0s] epoch 21 step 53650 avg_loss=4.264
[2898.6s] epoch 21 step 53700 avg_loss=4.320
[2901.5s] epoch 21 step 53750 avg_loss=4.335
[2904.1s] epoch 21 step 53800 avg_loss=4.367
[2906.8s] epoch 21 step 53850 avg_loss=4.385
[2909.4s] epoch 21 step 53900 avg_loss=4.444
[2911.8s] epoch 21 step 53950 avg_loss=4.459
[2914.1s] epoch 21 step 54000 avg_loss=4.449
[2916.6s] epoch 21 step 54050 avg_loss=4.451
[2919.2s] epoch 21 step 54100 avg_loss=4.490
[2921.5s] epoch 21 step 54150 avg_loss=4.516
[2924.0s] epoch 21 step 54200 avg_loss=4.516
[2926.6s] epoch 21 step 54250 avg_loss=4.522
[2929.0s] epoch 21 step 54300 avg_loss=4.502
[2931.7s] epoch 21 step 54350 avg_loss=4.545
[2934.4s] epoch 21 step 54400 avg_loss=4.543
[2937.0s] epoch 21 step 54450 avg_loss=4.561
[2939.5s] epoch 21 step 54500 avg_loss=4.597
[2941.9s] epoch 21 step 54550 avg_loss=4.586
[2944.3s] epoch 21 step 54600 avg_loss=4.550
[2946.6s] epoch 21 step 54650 avg_loss=4.556
[2949.2s] epoch 21 step 54700 avg_loss=4.565
[2951.6s] epoch 21 step 54750 avg_loss=4.547
[2953.9s] epoch 21 step 54800 avg_loss=4.542
[2956.4s] epoch 21 step 54850 avg_loss=4.530
[2959.4s] epoch 21 step 54900 avg_loss=4.524
[2962.4s] epoch 21 step 54950 avg_loss=4.538
[2965.2s] epoch 21 step 55000 avg_loss=4.550
[2967.5s] epoch 21 step 55050 avg_loss=4.535
[2970.1s] epoch 21 step 55100 avg_loss=4.526
[2973.2s] epoch 21 step 55150 avg_loss=4.545
[2976.4s] epoch 21 step 55200 avg_loss=4.579
[2979.1s] epoch 21 step 55250 avg_loss=4.577
[2981.5s] epoch 21 step 55300 avg_loss=4.573
[2984.3s] epoch 21 step 55350 avg_loss=4.577
[2987.1s] epoch 21 step 55400 avg_loss=4.590
[2989.8s] epoch 21 step 55450 avg_loss=4.597
[2992.1s] epoch 21 step 55500 avg_loss=4.597
[2995.1s] epoch 21 step 55550 avg_loss=4.587
[2997.7s] epoch 21 step 55600 avg_loss=4.623
[3000.2s] epoch 21 step 55650 avg_loss=4.626
[3000.8s] === epoch 21 done: avg_loss=4.630 (n=2530 derivations) ===
[3002.8s] epoch 22 step 55700 avg_loss=5.309
[3005.2s] epoch 22 step 55750 avg_loss=4.569
[3007.8s] epoch 22 step 55800 avg_loss=4.583
[3010.4s] epoch 22 step 55850 avg_loss=4.303
[3013.2s] epoch 22 step 55900 avg_loss=4.234
[3016.0s] epoch 22 step 55950 avg_loss=4.360
[3018.3s] epoch 22 step 56000 avg_loss=4.428
[3020.5s] epoch 22 step 56050 avg_loss=4.290
[3023.1s] epoch 22 step 56100 avg_loss=4.233
[3025.8s] epoch 22 step 56150 avg_loss=4.152
[3028.5s] epoch 22 step 56200 avg_loss=4.236
[3031.6s] epoch 22 step 56250 avg_loss=4.222
[3034.0s] epoch 22 step 56300 avg_loss=4.275
[3036.8s] epoch 22 step 56350 avg_loss=4.241
[3039.6s] epoch 22 step 56400 avg_loss=4.240
[3042.3s] epoch 22 step 56450 avg_loss=4.226
[3044.8s] epoch 22 step 56500 avg_loss=4.237
[3047.7s] epoch 22 step 56550 avg_loss=4.193
[3050.7s] epoch 22 step 56600 avg_loss=4.201
[3052.8s] epoch 22 step 56650 avg_loss=4.208
[3055.1s] epoch 22 step 56700 avg_loss=4.216
[3057.5s] epoch 22 step 56750 avg_loss=4.237
[3060.1s] epoch 22 step 56800 avg_loss=4.210
[3063.2s] epoch 22 step 56850 avg_loss=4.243
[3065.7s] epoch 22 step 56900 avg_loss=4.234
[3068.2s] epoch 22 step 56950 avg_loss=4.272
[3070.7s] epoch 22 step 57000 avg_loss=4.337
[3073.1s] epoch 22 step 57050 avg_loss=4.326
[3075.7s] epoch 22 step 57100 avg_loss=4.330
[3078.4s] epoch 22 step 57150 avg_loss=4.367
[3081.1s] epoch 22 step 57200 avg_loss=4.370
[3083.7s] epoch 22 step 57250 avg_loss=4.385
[3086.5s] epoch 22 step 57300 avg_loss=4.351
[3089.3s] epoch 22 step 57350 avg_loss=4.375
[3091.9s] epoch 22 step 57400 avg_loss=4.397
[3094.7s] epoch 22 step 57450 avg_loss=4.413
[3097.2s] epoch 22 step 57500 avg_loss=4.418
[3099.6s] epoch 22 step 57550 avg_loss=4.412
[3102.2s] epoch 22 step 57600 avg_loss=4.401
[3105.2s] epoch 22 step 57650 avg_loss=4.426
[3107.9s] epoch 22 step 57700 avg_loss=4.426
[3111.0s] epoch 22 step 57750 avg_loss=4.425
[3113.7s] epoch 22 step 57800 avg_loss=4.454
[3116.4s] epoch 22 step 57850 avg_loss=4.475
[3119.6s] epoch 22 step 57900 avg_loss=4.483
[3122.4s] epoch 22 step 57950 avg_loss=4.484
[3125.3s] epoch 22 step 58000 avg_loss=4.466
[3128.0s] epoch 22 step 58050 avg_loss=4.456
[3131.1s] epoch 22 step 58100 avg_loss=4.474
[3133.9s] epoch 22 step 58150 avg_loss=4.479
[3136.2s] === epoch 22 done: avg_loss=4.490 (n=2530 derivations) ===
[3136.6s] epoch 23 step 58200 avg_loss=4.728
[3139.2s] epoch 23 step 58250 avg_loss=4.240
[3141.9s] epoch 23 step 58300 avg_loss=3.836
[3144.9s] epoch 23 step 58350 avg_loss=3.920
[3148.3s] epoch 23 step 58400 avg_loss=3.862
[3151.1s] epoch 23 step 58450 avg_loss=3.840
[3153.9s] epoch 23 step 58500 avg_loss=3.733
[3156.5s] epoch 23 step 58550 avg_loss=3.902
[3159.1s] epoch 23 step 58600 avg_loss=3.850
[3162.4s] epoch 23 step 58650 avg_loss=3.868
[3165.6s] epoch 23 step 58700 avg_loss=3.885
[3168.5s] epoch 23 step 58750 avg_loss=3.832
[3170.9s] epoch 23 step 58800 avg_loss=3.808
[3173.6s] epoch 23 step 58850 avg_loss=3.768
[3176.4s] epoch 23 step 58900 avg_loss=3.776
[3179.1s] epoch 23 step 58950 avg_loss=3.795
[3182.0s] epoch 23 step 59000 avg_loss=3.829
[3184.3s] epoch 23 step 59050 avg_loss=3.848
[3186.6s] epoch 23 step 59100 avg_loss=3.845
[3189.4s] epoch 23 step 59150 avg_loss=3.844
[3192.1s] epoch 23 step 59200 avg_loss=3.856
[3194.8s] epoch 23 step 59250 avg_loss=3.893
[3197.4s] epoch 23 step 59300 avg_loss=3.927
[3200.2s] epoch 23 step 59350 avg_loss=3.944
[3203.2s] epoch 23 step 59400 avg_loss=3.983
[3205.8s] epoch 23 step 59450 avg_loss=4.024
[3208.3s] epoch 23 step 59500 avg_loss=4.027
[3210.9s] epoch 23 step 59550 avg_loss=4.032
[3213.6s] epoch 23 step 59600 avg_loss=4.032
[3216.2s] epoch 23 step 59650 avg_loss=4.034
[3219.0s] epoch 23 step 59700 avg_loss=4.029
[3222.2s] epoch 23 step 59750 avg_loss=4.049
[3224.7s] epoch 23 step 59800 avg_loss=4.064
[3227.4s] epoch 23 step 59850 avg_loss=4.058
[3230.0s] epoch 23 step 59900 avg_loss=4.091
[3232.5s] epoch 23 step 59950 avg_loss=4.114
[3235.0s] epoch 23 step 60000 avg_loss=4.106
[3237.9s] epoch 23 step 60050 avg_loss=4.130
[3240.5s] epoch 23 step 60100 avg_loss=4.153
[3243.1s] epoch 23 step 60150 avg_loss=4.176
[3245.5s] epoch 23 step 60200 avg_loss=4.193
[3248.4s] epoch 23 step 60250 avg_loss=4.210
[3251.0s] epoch 23 step 60300 avg_loss=4.201
[3253.7s] epoch 23 step 60350 avg_loss=4.220
[3256.1s] epoch 23 step 60400 avg_loss=4.231
[3258.6s] epoch 23 step 60450 avg_loss=4.231
[3261.7s] epoch 23 step 60500 avg_loss=4.250
[3264.7s] epoch 23 step 60550 avg_loss=4.254
[3267.6s] epoch 23 step 60600 avg_loss=4.270
[3270.5s] epoch 23 step 60650 avg_loss=4.278
[3273.3s] epoch 23 step 60700 avg_loss=4.314
[3274.5s] === epoch 23 done: avg_loss=4.314 (n=2530 derivations) ===
[3276.2s] epoch 24 step 60750 avg_loss=2.984
[3279.0s] epoch 24 step 60800 avg_loss=3.132
[3281.9s] epoch 24 step 60850 avg_loss=3.040
[3284.5s] epoch 24 step 60900 avg_loss=3.424
[3286.6s] epoch 24 step 60950 avg_loss=3.325
[3289.0s] epoch 24 step 61000 avg_loss=3.324
[3291.5s] epoch 24 step 61050 avg_loss=3.461
[3294.4s] epoch 24 step 61100 avg_loss=3.449
[3297.1s] epoch 24 step 61150 avg_loss=3.507
[3299.7s] epoch 24 step 61200 avg_loss=3.644
[3301.8s] epoch 24 step 61250 avg_loss=3.713
[3304.3s] epoch 24 step 61300 avg_loss=3.735
[3306.8s] epoch 24 step 61350 avg_loss=3.747
[3309.7s] epoch 24 step 61400 avg_loss=3.829
[3312.1s] epoch 24 step 61450 avg_loss=3.826
[3314.8s] epoch 24 step 61500 avg_loss=3.828
[3317.6s] epoch 24 step 61550 avg_loss=3.880
[3320.1s] epoch 24 step 61600 avg_loss=3.900
[3322.8s] epoch 24 step 61650 avg_loss=3.894
[3325.8s] epoch 24 step 61700 avg_loss=3.906
[3328.3s] epoch 24 step 61750 avg_loss=3.885
[3330.5s] epoch 24 step 61800 avg_loss=3.871
[3333.1s] epoch 24 step 61850 avg_loss=3.874
[3335.8s] epoch 24 step 61900 avg_loss=3.877
[3338.6s] epoch 24 step 61950 avg_loss=3.886
[3341.1s] epoch 24 step 62000 avg_loss=3.889
[3343.5s] epoch 24 step 62050 avg_loss=3.864
[3346.1s] epoch 24 step 62100 avg_loss=3.897
[3349.0s] epoch 24 step 62150 avg_loss=3.917
[3352.1s] epoch 24 step 62200 avg_loss=3.981
[3354.7s] epoch 24 step 62250 avg_loss=3.969
[3357.4s] epoch 24 step 62300 avg_loss=3.998
[3359.8s] epoch 24 step 62350 avg_loss=4.032
[3362.4s] epoch 24 step 62400 avg_loss=4.041
[3365.2s] epoch 24 step 62450 avg_loss=4.055
[3368.0s] epoch 24 step 62500 avg_loss=4.061
[3370.9s] epoch 24 step 62550 avg_loss=4.086
[3374.1s] epoch 24 step 62600 avg_loss=4.096
[3377.6s] epoch 24 step 62650 avg_loss=4.116
[3380.1s] epoch 24 step 62700 avg_loss=4.121
[3382.5s] epoch 24 step 62750 avg_loss=4.124
[3385.1s] epoch 24 step 62800 avg_loss=4.111
[3387.7s] epoch 24 step 62850 avg_loss=4.126
[3390.0s] epoch 24 step 62900 avg_loss=4.159
[3392.6s] epoch 24 step 62950 avg_loss=4.174
[3395.1s] epoch 24 step 63000 avg_loss=4.188
[3397.3s] epoch 24 step 63050 avg_loss=4.191
[3399.6s] epoch 24 step 63100 avg_loss=4.201
[3402.1s] epoch 24 step 63150 avg_loss=4.205
[3404.7s] epoch 24 step 63200 avg_loss=4.212
[3407.3s] epoch 24 step 63250 avg_loss=4.204
[3407.3s] === epoch 24 done: avg_loss=4.204 (n=2530 derivations) ===
[3409.6s] epoch 25 step 63300 avg_loss=4.002
[3411.7s] epoch 25 step 63350 avg_loss=3.598
[3414.3s] epoch 25 step 63400 avg_loss=3.505
[3416.9s] epoch 25 step 63450 avg_loss=3.579
[3419.6s] epoch 25 step 63500 avg_loss=3.537
[3421.9s] epoch 25 step 63550 avg_loss=3.467
[3424.3s] epoch 25 step 63600 avg_loss=3.518
[3427.2s] epoch 25 step 63650 avg_loss=3.500
[3430.2s] epoch 25 step 63700 avg_loss=3.518
[3432.4s] epoch 25 step 63750 avg_loss=3.494
[3434.9s] epoch 25 step 63800 avg_loss=3.480
[3437.4s] epoch 25 step 63850 avg_loss=3.519
[3440.4s] epoch 25 step 63900 avg_loss=3.592
[3443.1s] epoch 25 step 63950 avg_loss=3.621
[3445.6s] epoch 25 step 64000 avg_loss=3.592
[3448.2s] epoch 25 step 64050 avg_loss=3.584
[3451.0s] epoch 25 step 64100 avg_loss=3.617
[3453.4s] epoch 25 step 64150 avg_loss=3.605
[3456.1s] epoch 25 step 64200 avg_loss=3.642
[3459.5s] epoch 25 step 64250 avg_loss=3.681
[3462.6s] epoch 25 step 64300 avg_loss=3.723
[3465.7s] epoch 25 step 64350 avg_loss=3.773
[3468.2s] epoch 25 step 64400 avg_loss=3.756
[3470.7s] epoch 25 step 64450 avg_loss=3.806
[3473.0s] epoch 25 step 64500 avg_loss=3.778
[3475.3s] epoch 25 step 64550 avg_loss=3.783
[3477.6s] epoch 25 step 64600 avg_loss=3.777
[3480.2s] epoch 25 step 64650 avg_loss=3.791
[3482.8s] epoch 25 step 64700 avg_loss=3.787
[3485.2s] epoch 25 step 64750 avg_loss=3.823
[3488.1s] epoch 25 step 64800 avg_loss=3.828
[3490.7s] epoch 25 step 64850 avg_loss=3.864
[3493.3s] epoch 25 step 64900 avg_loss=3.905
[3496.4s] epoch 25 step 64950 avg_loss=3.921
[3499.1s] epoch 25 step 65000 avg_loss=3.940
[3502.1s] epoch 25 step 65050 avg_loss=3.952
[3505.2s] epoch 25 step 65100 avg_loss=3.968
[3508.1s] epoch 25 step 65150 avg_loss=3.988
[3511.1s] epoch 25 step 65200 avg_loss=3.989
[3514.5s] epoch 25 step 65250 avg_loss=4.000
[3518.2s] epoch 25 step 65300 avg_loss=4.025
[3521.3s] epoch 25 step 65350 avg_loss=4.029
[3524.6s] epoch 25 step 65400 avg_loss=4.041
[3527.4s] epoch 25 step 65450 avg_loss=4.038
[3530.2s] epoch 25 step 65500 avg_loss=4.038
[3533.0s] epoch 25 step 65550 avg_loss=4.049
[3536.0s] epoch 25 step 65600 avg_loss=4.055
[3538.9s] epoch 25 step 65650 avg_loss=4.056
[3542.0s] epoch 25 step 65700 avg_loss=4.071
[3545.2s] epoch 25 step 65750 avg_loss=4.076
[3547.0s] === epoch 25 done: avg_loss=4.090 (n=2530 derivations) ===
[3548.1s] epoch 26 step 65800 avg_loss=3.174
[3551.3s] epoch 26 step 65850 avg_loss=3.751
[3554.0s] epoch 26 step 65900 avg_loss=3.869
[3556.6s] epoch 26 step 65950 avg_loss=3.648
[3559.4s] epoch 26 step 66000 avg_loss=3.510
[3562.0s] epoch 26 step 66050 avg_loss=3.545
[3564.7s] epoch 26 step 66100 avg_loss=3.506
[3566.9s] epoch 26 step 66150 avg_loss=3.499
[3569.8s] epoch 26 step 66200 avg_loss=3.561
[3572.2s] epoch 26 step 66250 avg_loss=3.556
[3575.1s] epoch 26 step 66300 avg_loss=3.570
[3577.5s] epoch 26 step 66350 avg_loss=3.601
[3580.1s] epoch 26 step 66400 avg_loss=3.663
[3582.4s] epoch 26 step 66450 avg_loss=3.665
[3585.0s] epoch 26 step 66500 avg_loss=3.627
[3587.6s] epoch 26 step 66550 avg_loss=3.673
[3590.0s] epoch 26 step 66600 avg_loss=3.716
[3592.9s] epoch 26 step 66650 avg_loss=3.764
[3595.5s] epoch 26 step 66700 avg_loss=3.776
[3598.1s] epoch 26 step 66750 avg_loss=3.761
[3600.6s] epoch 26 step 66800 avg_loss=3.722
[3603.5s] epoch 26 step 66850 avg_loss=3.774
[3606.3s] epoch 26 step 66900 avg_loss=3.798
[3609.5s] epoch 26 step 66950 avg_loss=3.808
[3612.5s] epoch 26 step 67000 avg_loss=3.807
[3615.4s] epoch 26 step 67050 avg_loss=3.840
[3618.0s] epoch 26 step 67100 avg_loss=3.859
[3620.6s] epoch 26 step 67150 avg_loss=3.850
[3623.0s] epoch 26 step 67200 avg_loss=3.848
[3625.6s] epoch 26 step 67250 avg_loss=3.847
[3627.9s] epoch 26 step 67300 avg_loss=3.849
[3630.2s] epoch 26 step 67350 avg_loss=3.859
[3632.7s] epoch 26 step 67400 avg_loss=3.848
[3635.2s] epoch 26 step 67450 avg_loss=3.853
[3637.9s] epoch 26 step 67500 avg_loss=3.859
[3640.5s] epoch 26 step 67550 avg_loss=3.883
[3642.7s] epoch 26 step 67600 avg_loss=3.890
[3645.5s] epoch 26 step 67650 avg_loss=3.914
[3648.0s] epoch 26 step 67700 avg_loss=3.926
[3650.6s] epoch 26 step 67750 avg_loss=3.914
[3653.3s] epoch 26 step 67800 avg_loss=3.941
[3655.9s] epoch 26 step 67850 avg_loss=3.941
[3658.7s] epoch 26 step 67900 avg_loss=3.939
[3661.6s] epoch 26 step 67950 avg_loss=3.948
[3664.3s] epoch 26 step 68000 avg_loss=3.957
[3666.9s] epoch 26 step 68050 avg_loss=3.968
[3669.6s] epoch 26 step 68100 avg_loss=3.983
[3672.3s] epoch 26 step 68150 avg_loss=3.972
[3674.8s] epoch 26 step 68200 avg_loss=3.980
[3677.9s] epoch 26 step 68250 avg_loss=3.999
[3680.3s] epoch 26 step 68300 avg_loss=3.997
[3680.8s] === epoch 26 done: avg_loss=3.995 (n=2530 derivations) ===
[3682.9s] epoch 27 step 68350 avg_loss=3.768
[3685.7s] epoch 27 step 68400 avg_loss=4.055
[3688.1s] epoch 27 step 68450 avg_loss=3.766
[3690.5s] epoch 27 step 68500 avg_loss=3.435
[3692.9s] epoch 27 step 68550 avg_loss=3.563
[3695.4s] epoch 27 step 68600 avg_loss=3.512
[3697.6s] epoch 27 step 68650 avg_loss=3.408
[3700.3s] epoch 27 step 68700 avg_loss=3.506
[3702.7s] epoch 27 step 68750 avg_loss=3.483
[3705.4s] epoch 27 step 68800 avg_loss=3.521
[3708.4s] epoch 27 step 68850 avg_loss=3.574
[3710.7s] epoch 27 step 68900 avg_loss=3.578
[3713.4s] epoch 27 step 68950 avg_loss=3.635
[3715.8s] epoch 27 step 69000 avg_loss=3.647
[3718.1s] epoch 27 step 69050 avg_loss=3.670
[3720.4s] epoch 27 step 69100 avg_loss=3.663
[3722.9s] epoch 27 step 69150 avg_loss=3.663
[3725.4s] epoch 27 step 69200 avg_loss=3.670
[3728.1s] epoch 27 step 69250 avg_loss=3.659
[3730.9s] epoch 27 step 69300 avg_loss=3.642
[3733.6s] epoch 27 step 69350 avg_loss=3.614
[3736.7s] epoch 27 step 69400 avg_loss=3.611
[3739.7s] epoch 27 step 69450 avg_loss=3.631
[3742.4s] epoch 27 step 69500 avg_loss=3.686
[3744.8s] epoch 27 step 69550 avg_loss=3.689
[3747.1s] epoch 27 step 69600 avg_loss=3.686
[3750.1s] epoch 27 step 69650 avg_loss=3.716
[3752.7s] epoch 27 step 69700 avg_loss=3.695
[3755.3s] epoch 27 step 69750 avg_loss=3.709
[3757.8s] epoch 27 step 69800 avg_loss=3.692
[3761.0s] epoch 27 step 69850 avg_loss=3.719
[3763.7s] epoch 27 step 69900 avg_loss=3.722
[3766.4s] epoch 27 step 69950 avg_loss=3.726
[3769.1s] epoch 27 step 70000 avg_loss=3.730
[3771.6s] epoch 27 step 70050 avg_loss=3.744
[3774.0s] epoch 27 step 70100 avg_loss=3.748
[3776.4s] epoch 27 step 70150 avg_loss=3.768
[3779.0s] epoch 27 step 70200 avg_loss=3.787
[3781.5s] epoch 27 step 70250 avg_loss=3.814
[3784.3s] epoch 27 step 70300 avg_loss=3.827
[3787.5s] epoch 27 step 70350 avg_loss=3.842
[3790.3s] epoch 27 step 70400 avg_loss=3.843
[3793.6s] epoch 27 step 70450 avg_loss=3.855
[3796.1s] epoch 27 step 70500 avg_loss=3.849
[3798.9s] epoch 27 step 70550 avg_loss=3.877
[3801.7s] epoch 27 step 70600 avg_loss=3.881
[3804.5s] epoch 27 step 70650 avg_loss=3.872
[3807.0s] epoch 27 step 70700 avg_loss=3.879
[3809.1s] epoch 27 step 70750 avg_loss=3.866
[3812.0s] epoch 27 step 70800 avg_loss=3.879
[3814.1s] === epoch 27 done: avg_loss=3.882 (n=2530 derivations) ===
[3814.6s] epoch 28 step 70850 avg_loss=4.564
[3817.3s] epoch 28 step 70900 avg_loss=3.692
[3820.4s] epoch 28 step 70950 avg_loss=3.554
[3823.5s] epoch 28 step 71000 avg_loss=3.627
[3826.6s] epoch 28 step 71050 avg_loss=3.518
[3829.3s] epoch 28 step 71100 avg_loss=3.543
[3831.7s] epoch 28 step 71150 avg_loss=3.483
[3834.6s] epoch 28 step 71200 avg_loss=3.423
[3837.2s] epoch 28 step 71250 avg_loss=3.334
[3839.5s] epoch 28 step 71300 avg_loss=3.334
[3842.6s] epoch 28 step 71350 avg_loss=3.392
[3845.5s] epoch 28 step 71400 avg_loss=3.444
[3848.4s] epoch 28 step 71450 avg_loss=3.446
[3851.4s] epoch 28 step 71500 avg_loss=3.450
[3854.0s] epoch 28 step 71550 avg_loss=3.478
[3856.6s] epoch 28 step 71600 avg_loss=3.515
[3859.4s] epoch 28 step 71650 avg_loss=3.519
[3862.6s] epoch 28 step 71700 avg_loss=3.577
[3865.3s] epoch 28 step 71750 avg_loss=3.602
[3868.2s] epoch 28 step 71800 avg_loss=3.628
[3870.8s] epoch 28 step 71850 avg_loss=3.622
[3873.3s] epoch 28 step 71900 avg_loss=3.627
[3875.4s] epoch 28 step 71950 avg_loss=3.603
[3877.9s] epoch 28 step 72000 avg_loss=3.602
[3880.5s] epoch 28 step 72050 avg_loss=3.630
[3883.3s] epoch 28 step 72100 avg_loss=3.661
[3885.7s] epoch 28 step 72150 avg_loss=3.675
[3887.9s] epoch 28 step 72200 avg_loss=3.678
[3890.3s] epoch 28 step 72250 avg_loss=3.697
[3893.1s] epoch 28 step 72300 avg_loss=3.703
[3895.5s] epoch 28 step 72350 avg_loss=3.700
[3898.2s] epoch 28 step 72400 avg_loss=3.716
[3900.7s] epoch 28 step 72450 avg_loss=3.712
[3903.6s] epoch 28 step 72500 avg_loss=3.755
[3906.3s] epoch 28 step 72550 avg_loss=3.753
[3908.8s] epoch 28 step 72600 avg_loss=3.766
[3911.5s] epoch 28 step 72650 avg_loss=3.745
[3914.0s] epoch 28 step 72700 avg_loss=3.743
[3917.1s] epoch 28 step 72750 avg_loss=3.748
[3919.5s] epoch 28 step 72800 avg_loss=3.737
[3922.2s] epoch 28 step 72850 avg_loss=3.735
[3924.9s] epoch 28 step 72900 avg_loss=3.740
[3927.4s] epoch 28 step 72950 avg_loss=3.742
[3930.2s] epoch 28 step 73000 avg_loss=3.736
[3932.7s] epoch 28 step 73050 avg_loss=3.724
[3935.7s] epoch 28 step 73100 avg_loss=3.734
[3938.4s] epoch 28 step 73150 avg_loss=3.764
[3941.0s] epoch 28 step 73200 avg_loss=3.766
[3943.7s] epoch 28 step 73250 avg_loss=3.775
[3946.6s] epoch 28 step 73300 avg_loss=3.793
[3949.4s] epoch 28 step 73350 avg_loss=3.798
[3950.4s] === epoch 28 done: avg_loss=3.799 (n=2530 derivations) ===
[3952.0s] epoch 29 step 73400 avg_loss=2.993
[3954.6s] epoch 29 step 73450 avg_loss=2.920
[3957.0s] epoch 29 step 73500 avg_loss=2.810
[3959.8s] epoch 29 step 73550 avg_loss=2.857
[3962.3s] epoch 29 step 73600 avg_loss=2.827
[3965.1s] epoch 29 step 73650 avg_loss=2.830
[3968.0s] epoch 29 step 73700 avg_loss=2.915
[3971.0s] epoch 29 step 73750 avg_loss=2.987
[3973.8s] epoch 29 step 73800 avg_loss=3.055
[3976.8s] epoch 29 step 73850 avg_loss=3.128
[3979.4s] epoch 29 step 73900 avg_loss=3.087
[3982.4s] epoch 29 step 73950 avg_loss=3.053
[3985.2s] epoch 29 step 74000 avg_loss=3.108
[3987.6s] epoch 29 step 74050 avg_loss=3.122
[3990.5s] epoch 29 step 74100 avg_loss=3.194
[3993.1s] epoch 29 step 74150 avg_loss=3.192
[3995.6s] epoch 29 step 74200 avg_loss=3.224
[3998.1s] epoch 29 step 74250 avg_loss=3.259
[4000.9s] epoch 29 step 74300 avg_loss=3.302
[4003.6s] epoch 29 step 74350 avg_loss=3.346
[4006.5s] epoch 29 step 74400 avg_loss=3.377
[4009.7s] epoch 29 step 74450 avg_loss=3.390
[4012.7s] epoch 29 step 74500 avg_loss=3.421
[4015.3s] epoch 29 step 74550 avg_loss=3.422
[4018.0s] epoch 29 step 74600 avg_loss=3.467
[4021.2s] epoch 29 step 74650 avg_loss=3.479
[4024.4s] epoch 29 step 74700 avg_loss=3.521
[4027.2s] epoch 29 step 74750 avg_loss=3.541
[4030.4s] epoch 29 step 74800 avg_loss=3.545
[4032.9s] epoch 29 step 74850 avg_loss=3.538
[4036.2s] epoch 29 step 74900 avg_loss=3.550
[4039.1s] epoch 29 step 74950 avg_loss=3.564
[4042.2s] epoch 29 step 75000 avg_loss=3.582
[4044.7s] epoch 29 step 75050 avg_loss=3.575
[4047.2s] epoch 29 step 75100 avg_loss=3.580
[4049.3s] epoch 29 step 75150 avg_loss=3.584
[4052.0s] epoch 29 step 75200 avg_loss=3.595
[4054.9s] epoch 29 step 75250 avg_loss=3.581
[4058.2s] epoch 29 step 75300 avg_loss=3.585
[4060.9s] epoch 29 step 75350 avg_loss=3.591
[4063.7s] epoch 29 step 75400 avg_loss=3.591
[4066.3s] epoch 29 step 75450 avg_loss=3.592
[4068.8s] epoch 29 step 75500 avg_loss=3.596
[4071.6s] epoch 29 step 75550 avg_loss=3.608
[4074.4s] epoch 29 step 75600 avg_loss=3.600
[4077.0s] epoch 29 step 75650 avg_loss=3.605
[4080.2s] epoch 29 step 75700 avg_loss=3.628
[4082.6s] epoch 29 step 75750 avg_loss=3.632
[4085.6s] epoch 29 step 75800 avg_loss=3.650
[4088.6s] epoch 29 step 75850 avg_loss=3.658
[4091.7s] epoch 29 step 75900 avg_loss=3.691
[4091.7s] === epoch 29 done: avg_loss=3.691 (n=2530 derivations) ===
[4094.5s] epoch 30 step 75950 avg_loss=3.682
[4097.5s] epoch 30 step 76000 avg_loss=3.514
[4100.2s] epoch 30 step 76050 avg_loss=3.532
[4103.2s] epoch 30 step 76100 avg_loss=3.437
[4105.9s] epoch 30 step 76150 avg_loss=3.396
[4108.8s] epoch 30 step 76200 avg_loss=3.348
[4111.6s] epoch 30 step 76250 avg_loss=3.394
[4114.1s] epoch 30 step 76300 avg_loss=3.378
[4117.3s] epoch 30 step 76350 avg_loss=3.368
[4120.2s] epoch 30 step 76400 avg_loss=3.313
[4122.6s] epoch 30 step 76450 avg_loss=3.311
[4125.4s] epoch 30 step 76500 avg_loss=3.382
[4127.7s] epoch 30 step 76550 avg_loss=3.379
[4130.2s] epoch 30 step 76600 avg_loss=3.395
[4132.9s] epoch 30 step 76650 avg_loss=3.445
[4135.7s] epoch 30 step 76700 avg_loss=3.467
[4138.3s] epoch 30 step 76750 avg_loss=3.484
[4140.5s] epoch 30 step 76800 avg_loss=3.451
