[   0.0s] loading gold from runs/encoder_gold_v4b.jsonl
[   0.1s] 987 gold records
[   0.1s] holdout mode: 98 held-out sentences, pool=791, train subset=788 (subset_seed=0)
[   0.1s] loading USVS from /home/user/NAOMI/consciousness_transformer/data/usvs
[  13.8s] USVS loaded: 117679 senses, d_axes=607
[  13.8s] pos_vocab=15 role_vocab=39
[  13.8s] policy params: 343,366 (~1.373 MB fp32)
[  13.8s] building features + derivations for 788 train records
[  14.6s] 788 teacher-forced derivations
[  14.7s] dev-holdout eval targets from runs/encoder_gold_v2.jsonl: matched=98 missing=0
[5166.8s] epoch 172 step 135800 avg_loss=0.020
[5168.4s] epoch 172 step 135850 avg_loss=0.019
[5170.3s] epoch 172 step 135900 avg_loss=0.019
[5172.4s] epoch 172 step 135950 avg_loss=0.020
[5174.3s] epoch 172 step 136000 avg_loss=0.020
[5176.2s] epoch 172 step 136050 avg_loss=0.020
[5178.5s] epoch 172 step 136100 avg_loss=0.020
[5180.3s] epoch 172 step 136150 avg_loss=0.020
[5182.0s] epoch 172 step 136200 avg_loss=0.020
[5183.7s] epoch 172 step 136250 avg_loss=0.020
[5185.3s] epoch 172 step 136300 avg_loss=0.020
[5186.1s] === epoch 172 done: avg_loss=0.020 (n=788 derivations) ===
[5187.1s] epoch 173 step 136350 avg_loss=0.033
[5188.9s] epoch 173 step 136400 avg_loss=0.023
[5190.5s] epoch 173 step 136450 avg_loss=0.020
[5192.1s] epoch 173 step 136500 avg_loss=0.018
[5194.1s] epoch 173 step 136550 avg_loss=0.021
[5195.8s] epoch 173 step 136600 avg_loss=0.020
[5197.4s] epoch 173 step 136650 avg_loss=0.019
[5198.9s] epoch 173 step 136700 avg_loss=0.018
[5200.7s] epoch 173 step 136750 avg_loss=0.019
[5202.4s] epoch 173 step 136800 avg_loss=0.019
[5204.4s] epoch 173 step 136850 avg_loss=0.019
[5206.3s] epoch 173 step 136900 avg_loss=0.019
[5208.1s] epoch 173 step 136950 avg_loss=0.018
[5209.7s] epoch 173 step 137000 avg_loss=0.019
[5211.7s] epoch 173 step 137050 avg_loss=0.020
[5213.4s] epoch 173 step 137100 avg_loss=0.020
[5213.8s] === epoch 173 done: avg_loss=0.019 (n=788 derivations) ===
[5215.1s] epoch 174 step 137150 avg_loss=0.018
[5216.9s] epoch 174 step 137200 avg_loss=0.019
[5218.5s] epoch 174 step 137250 avg_loss=0.016
[5220.2s] epoch 174 step 137300 avg_loss=0.018
[5222.0s] epoch 174 step 137350 avg_loss=0.019
[5224.0s] epoch 174 step 137400 avg_loss=0.018
[5225.8s] epoch 174 step 137450 avg_loss=0.018
[5227.6s] epoch 174 step 137500 avg_loss=0.018
[5229.2s] epoch 174 step 137550 avg_loss=0.019
[5231.1s] epoch 174 step 137600 avg_loss=0.019
[5232.7s] epoch 174 step 137650 avg_loss=0.020
[5234.4s] epoch 174 step 137700 avg_loss=0.019
[5236.4s] epoch 174 step 137750 avg_loss=0.019
[5238.2s] epoch 174 step 137800 avg_loss=0.020
[5239.9s] epoch 174 step 137850 avg_loss=0.019
[5241.5s] epoch 174 step 137900 avg_loss=0.019
[5241.5s] === epoch 174 done: avg_loss=0.019 (n=788 derivations) ===
[5243.4s] epoch 175 step 137950 avg_loss=0.015
[5245.5s] epoch 175 step 138000 avg_loss=0.021
[5247.4s] epoch 175 step 138050 avg_loss=0.020
[5249.3s] epoch 175 step 138100 avg_loss=0.018
[5251.0s] epoch 175 step 138150 avg_loss=0.018
[5252.9s] epoch 175 step 138200 avg_loss=0.018
[5254.5s] epoch 175 step 138250 avg_loss=0.018
[5256.2s] epoch 175 step 138300 avg_loss=0.018
[5257.9s] epoch 175 step 138350 avg_loss=0.017
[5259.8s] epoch 175 step 138400 avg_loss=0.018
[5261.8s] epoch 175 step 138450 avg_loss=0.018
[5263.7s] epoch 175 step 138500 avg_loss=0.019
[5265.4s] epoch 175 step 138550 avg_loss=0.020
[5266.9s] epoch 175 step 138600 avg_loss=0.019
[5268.6s] epoch 175 step 138650 avg_loss=0.019
[5270.1s] === epoch 175 done: avg_loss=0.019 (n=788 derivations) ===
[5270.5s] epoch 176 step 138700 avg_loss=0.017
[5272.3s] epoch 176 step 138750 avg_loss=0.022
[5274.2s] epoch 176 step 138800 avg_loss=0.023
[5276.0s] epoch 176 step 138850 avg_loss=0.023
[5277.4s] epoch 176 step 138900 avg_loss=0.020
[5279.3s] epoch 176 step 138950 avg_loss=0.020
[5281.2s] epoch 176 step 139000 avg_loss=0.020
[5283.0s] epoch 176 step 139050 avg_loss=0.019
[5284.8s] epoch 176 step 139100 avg_loss=0.019
[5286.6s] epoch 176 step 139150 avg_loss=0.019
[5288.2s] epoch 176 step 139200 avg_loss=0.018
[5290.2s] epoch 176 step 139250 avg_loss=0.018
[5292.0s] epoch 176 step 139300 avg_loss=0.018
[5293.7s] epoch 176 step 139350 avg_loss=0.017
[5295.7s] epoch 176 step 139400 avg_loss=0.018
[5297.8s] epoch 176 step 139450 avg_loss=0.018
[5299.0s] === epoch 176 done: avg_loss=0.018 (n=788 derivations) ===
[5299.8s] epoch 177 step 139500 avg_loss=0.016
[5301.6s] epoch 177 step 139550 avg_loss=0.019
[5303.4s] epoch 177 step 139600 avg_loss=0.018
[5305.4s] epoch 177 step 139650 avg_loss=0.020
[5307.3s] epoch 177 step 139700 avg_loss=0.018
[5309.1s] epoch 177 step 139750 avg_loss=0.018
[5310.9s] epoch 177 step 139800 avg_loss=0.019
[5312.7s] epoch 177 step 139850 avg_loss=0.018
[5314.6s] epoch 177 step 139900 avg_loss=0.019
[5316.2s] epoch 177 step 139950 avg_loss=0.019
[5317.9s] epoch 177 step 140000 avg_loss=0.018
[5319.7s] epoch 177 step 140050 avg_loss=0.018
[5321.5s] epoch 177 step 140100 avg_loss=0.018
[5323.0s] epoch 177 step 140150 avg_loss=0.018
[5324.7s] epoch 177 step 140200 avg_loss=0.018
[5326.5s] epoch 177 step 140250 avg_loss=0.018
[5327.0s] === epoch 177 done: avg_loss=0.018 (n=788 derivations) ===
[5328.1s] epoch 178 step 140300 avg_loss=0.010
[5330.0s] epoch 178 step 140350 avg_loss=0.015
[5332.0s] epoch 178 step 140400 avg_loss=0.015
[5334.0s] epoch 178 step 140450 avg_loss=0.015
[5336.0s] epoch 178 step 140500 avg_loss=0.017
[5337.7s] epoch 178 step 140550 avg_loss=0.017
[5339.3s] epoch 178 step 140600 avg_loss=0.017
[5341.2s] epoch 178 step 140650 avg_loss=0.017
[5343.1s] epoch 178 step 140700 avg_loss=0.017
[5345.1s] epoch 178 step 140750 avg_loss=0.017
[5346.7s] epoch 178 step 140800 avg_loss=0.017
[5348.6s] epoch 178 step 140850 avg_loss=0.017
[5350.8s] epoch 178 step 140900 avg_loss=0.017
[5352.8s] epoch 178 step 140950 avg_loss=0.017
[5354.4s] epoch 178 step 141000 avg_loss=0.018
[5356.2s] epoch 178 step 141050 avg_loss=0.018
[5356.3s] === epoch 178 done: avg_loss=0.018 (n=788 derivations) ===
[5358.0s] epoch 179 step 141100 avg_loss=0.030
[5359.8s] epoch 179 step 141150 avg_loss=0.021
[5361.7s] epoch 179 step 141200 avg_loss=0.021
[5363.6s] epoch 179 step 141250 avg_loss=0.021
[5365.4s] epoch 179 step 141300 avg_loss=0.021
[5367.4s] epoch 179 step 141350 avg_loss=0.019
[5369.2s] epoch 179 step 141400 avg_loss=0.021
[5370.9s] epoch 179 step 141450 avg_loss=0.020
[5372.7s] epoch 179 step 141500 avg_loss=0.019
[5374.3s] epoch 179 step 141550 avg_loss=0.019
[5376.2s] epoch 179 step 141600 avg_loss=0.019
[5377.9s] epoch 179 step 141650 avg_loss=0.019
[5379.8s] epoch 179 step 141700 avg_loss=0.018
[5381.7s] epoch 179 step 141750 avg_loss=0.018
[5383.3s] epoch 179 step 141800 avg_loss=0.018
[5386.1s] eval step=4500 train_avg_loss=0.017 dev_rank1_f1=0.3195 dev_edge_p=0.2715 dev_edge_r=0.3881
[5386.1s] === epoch 179 done: avg_loss=0.017 (n=788 derivations) ===
[5386.5s] epoch 180 step 141850 avg_loss=0.038
[5388.3s] epoch 180 step 141900 avg_loss=0.020
[5389.8s] epoch 180 step 141950 avg_loss=0.017
[5391.5s] epoch 180 step 142000 avg_loss=0.015
[5393.1s] epoch 180 step 142050 avg_loss=0.014
[5394.8s] epoch 180 step 142100 avg_loss=0.016
[5396.6s] epoch 180 step 142150 avg_loss=0.015
[5398.4s] epoch 180 step 142200 avg_loss=0.015
[5400.1s] epoch 180 step 142250 avg_loss=0.016
[5401.8s] epoch 180 step 142300 avg_loss=0.016
[5403.7s] epoch 180 step 142350 avg_loss=0.016
[5405.6s] epoch 180 step 142400 avg_loss=0.016
[5407.7s] epoch 180 step 142450 avg_loss=0.017
[5409.7s] epoch 180 step 142500 avg_loss=0.018
[5411.5s] epoch 180 step 142550 avg_loss=0.017
[5413.4s] epoch 180 step 142600 avg_loss=0.017
[5414.3s] === epoch 180 done: avg_loss=0.017 (n=788 derivations) ===
[5415.3s] epoch 181 step 142650 avg_loss=0.012
[5417.5s] epoch 181 step 142700 avg_loss=0.019
[5419.1s] epoch 181 step 142750 avg_loss=0.016
[5420.9s] epoch 181 step 142800 avg_loss=0.014
[5422.7s] epoch 181 step 142850 avg_loss=0.015
[5424.7s] epoch 181 step 142900 avg_loss=0.016
[5426.5s] epoch 181 step 142950 avg_loss=0.015
[5428.5s] epoch 181 step 143000 avg_loss=0.015
[5430.7s] epoch 181 step 143050 avg_loss=0.017
[5432.6s] epoch 181 step 143100 avg_loss=0.017
[5434.4s] epoch 181 step 143150 avg_loss=0.016
[5436.1s] epoch 181 step 143200 avg_loss=0.016
[5438.1s] epoch 181 step 143250 avg_loss=0.016
[5440.0s] epoch 181 step 143300 avg_loss=0.016
[5441.9s] epoch 181 step 143350 avg_loss=0.016
[5443.7s] epoch 181 step 143400 avg_loss=0.017
[5444.2s] === epoch 181 done: avg_loss=0.017 (n=788 derivations) ===
[5445.5s] epoch 182 step 143450 avg_loss=0.036
[5447.4s] epoch 182 step 143500 avg_loss=0.026
[5449.0s] epoch 182 step 143550 avg_loss=0.021
[5451.0s] epoch 182 step 143600 avg_loss=0.022
[5452.9s] epoch 182 step 143650 avg_loss=0.020
[5454.9s] epoch 182 step 143700 avg_loss=0.018
[5456.7s] epoch 182 step 143750 avg_loss=0.019
[5458.6s] epoch 182 step 143800 avg_loss=0.018
[5460.3s] epoch 182 step 143850 avg_loss=0.017
[5462.3s] epoch 182 step 143900 avg_loss=0.017
[5464.2s] epoch 182 step 143950 avg_loss=0.017
[5466.2s] epoch 182 step 144000 avg_loss=0.017
[5468.0s] epoch 182 step 144050 avg_loss=0.017
[5470.0s] epoch 182 step 144100 avg_loss=0.017
[5472.1s] epoch 182 step 144150 avg_loss=0.017
[5473.4s] epoch 182 step 144200 avg_loss=0.016
[5473.6s] === epoch 182 done: avg_loss=0.016 (n=788 derivations) ===
[5475.4s] epoch 183 step 144250 avg_loss=0.019
[5477.3s] epoch 183 step 144300 avg_loss=0.016
[5479.0s] epoch 183 step 144350 avg_loss=0.022
[5480.8s] epoch 183 step 144400 avg_loss=0.020
[5482.7s] epoch 183 step 144450 avg_loss=0.018
[5484.7s] epoch 183 step 144500 avg_loss=0.018
[5486.8s] epoch 183 step 144550 avg_loss=0.019
[5488.6s] epoch 183 step 144600 avg_loss=0.018
[5490.6s] epoch 183 step 144650 avg_loss=0.019
[5492.3s] epoch 183 step 144700 avg_loss=0.018
[5494.0s] epoch 183 step 144750 avg_loss=0.017
[5495.6s] epoch 183 step 144800 avg_loss=0.017
[5497.4s] epoch 183 step 144850 avg_loss=0.017
[5499.1s] epoch 183 step 144900 avg_loss=0.016
[5501.1s] epoch 183 step 144950 avg_loss=0.016
[5502.6s] === epoch 183 done: avg_loss=0.016 (n=788 derivations) ===
[5502.9s] epoch 184 step 145000 avg_loss=0.008
[5505.0s] epoch 184 step 145050 avg_loss=0.015
[5506.8s] epoch 184 step 145100 avg_loss=0.016
[5508.9s] epoch 184 step 145150 avg_loss=0.018
[5510.8s] epoch 184 step 145200 avg_loss=0.017
[5512.5s] epoch 184 step 145250 avg_loss=0.016
[5514.6s] epoch 184 step 145300 avg_loss=0.019
[5516.3s] epoch 184 step 145350 avg_loss=0.018
[5518.0s] epoch 184 step 145400 avg_loss=0.017
[5519.6s] epoch 184 step 145450 avg_loss=0.016
[5521.3s] epoch 184 step 145500 avg_loss=0.016
[5523.2s] epoch 184 step 145550 avg_loss=0.016
[5525.1s] epoch 184 step 145600 avg_loss=0.016
[5526.9s] epoch 184 step 145650 avg_loss=0.016
[5528.5s] epoch 184 step 145700 avg_loss=0.016
[5530.5s] epoch 184 step 145750 avg_loss=0.016
[5531.4s] === epoch 184 done: avg_loss=0.016 (n=788 derivations) ===
[5532.0s] epoch 185 step 145800 avg_loss=0.007
[5534.1s] epoch 185 step 145850 avg_loss=0.013
[5536.2s] epoch 185 step 145900 avg_loss=0.014
[5538.2s] epoch 185 step 145950 avg_loss=0.016
[5540.1s] epoch 185 step 146000 avg_loss=0.016
[5541.9s] epoch 185 step 146050 avg_loss=0.015
[5543.7s] epoch 185 step 146100 avg_loss=0.016
[5545.4s] epoch 185 step 146150 avg_loss=0.015
[5547.3s] epoch 185 step 146200 avg_loss=0.016
[5549.1s] epoch 185 step 146250 avg_loss=0.015
[5551.0s] epoch 185 step 146300 avg_loss=0.016
[5552.6s] epoch 185 step 146350 avg_loss=0.016
[5554.3s] epoch 185 step 146400 avg_loss=0.016
[5556.1s] epoch 185 step 146450 avg_loss=0.016
[5558.0s] epoch 185 step 146500 avg_loss=0.016
[5559.7s] epoch 185 step 146550 avg_loss=0.015
[5560.3s] === epoch 185 done: avg_loss=0.015 (n=788 derivations) ===
[5561.3s] epoch 186 step 146600 avg_loss=0.012
[5563.3s] epoch 186 step 146650 avg_loss=0.013
[5565.1s] epoch 186 step 146700 avg_loss=0.013
[5567.0s] epoch 186 step 146750 avg_loss=0.013
[5568.8s] epoch 186 step 146800 avg_loss=0.013
[5570.7s] epoch 186 step 146850 avg_loss=0.016
[5572.3s] epoch 186 step 146900 avg_loss=0.015
[5574.1s] epoch 186 step 146950 avg_loss=0.015
[5575.8s] epoch 186 step 147000 avg_loss=0.014
[5577.4s] epoch 186 step 147050 avg_loss=0.015
[5579.1s] epoch 186 step 147100 avg_loss=0.015
[5580.9s] epoch 186 step 147150 avg_loss=0.015
[5582.9s] epoch 186 step 147200 avg_loss=0.015
[5584.8s] epoch 186 step 147250 avg_loss=0.015
[5586.4s] epoch 186 step 147300 avg_loss=0.015
[5588.2s] epoch 186 step 147350 avg_loss=0.015
[5588.6s] === epoch 186 done: avg_loss=0.015 (n=788 derivations) ===
[5590.5s] epoch 187 step 147400 avg_loss=0.024
[5592.4s] epoch 187 step 147450 avg_loss=0.018
[5594.4s] epoch 187 step 147500 avg_loss=0.016
[5596.8s] epoch 187 step 147550 avg_loss=0.015
[5598.8s] epoch 187 step 147600 avg_loss=0.014
[5600.7s] epoch 187 step 147650 avg_loss=0.014
[5602.6s] epoch 187 step 147700 avg_loss=0.013
[5604.7s] epoch 187 step 147750 avg_loss=0.014
[5606.7s] epoch 187 step 147800 avg_loss=0.014
[5608.7s] epoch 187 step 147850 avg_loss=0.014
[5610.9s] epoch 187 step 147900 avg_loss=0.014
[5612.9s] epoch 187 step 147950 avg_loss=0.014
[5614.8s] epoch 187 step 148000 avg_loss=0.014
[5616.8s] epoch 187 step 148050 avg_loss=0.014
[5618.6s] epoch 187 step 148100 avg_loss=0.015
[5620.4s] === epoch 187 done: avg_loss=0.015 (n=788 derivations) ===
[5620.6s] epoch 188 step 148150 avg_loss=0.004
[5622.3s] epoch 188 step 148200 avg_loss=0.013
[5624.2s] epoch 188 step 148250 avg_loss=0.011
[5625.9s] epoch 188 step 148300 avg_loss=0.010
[5627.9s] epoch 188 step 148350 avg_loss=0.012
[5629.9s] epoch 188 step 148400 avg_loss=0.012
[5631.9s] epoch 188 step 148450 avg_loss=0.012
[5633.7s] epoch 188 step 148500 avg_loss=0.012
[5635.6s] epoch 188 step 148550 avg_loss=0.012
[5637.4s] epoch 188 step 148600 avg_loss=0.013
[5639.2s] epoch 188 step 148650 avg_loss=0.013
[5640.9s] epoch 188 step 148700 avg_loss=0.012
[5642.9s] epoch 188 step 148750 avg_loss=0.013
[5644.9s] epoch 188 step 148800 avg_loss=0.013
[5646.9s] epoch 188 step 148850 avg_loss=0.013
[5649.1s] epoch 188 step 148900 avg_loss=0.014
[5650.4s] === epoch 188 done: avg_loss=0.015 (n=788 derivations) ===
[5651.3s] epoch 189 step 148950 avg_loss=0.013
[5653.3s] epoch 189 step 149000 avg_loss=0.015
[5655.1s] epoch 189 step 149050 avg_loss=0.014
[5657.0s] epoch 189 step 149100 avg_loss=0.014
[5659.0s] epoch 189 step 149150 avg_loss=0.013
[5660.8s] epoch 189 step 149200 avg_loss=0.013
[5662.6s] epoch 189 step 149250 avg_loss=0.013
[5664.6s] epoch 189 step 149300 avg_loss=0.013
[5666.4s] epoch 189 step 149350 avg_loss=0.014
[5668.4s] epoch 189 step 149400 avg_loss=0.014
[5670.1s] epoch 189 step 149450 avg_loss=0.013
[5671.9s] epoch 189 step 149500 avg_loss=0.014
[5673.8s] epoch 189 step 149550 avg_loss=0.014
[5675.8s] epoch 189 step 149600 avg_loss=0.014
[5677.7s] epoch 189 step 149650 avg_loss=0.014
[5679.6s] epoch 189 step 149700 avg_loss=0.014
[5682.4s] eval step=4750 train_avg_loss=0.014 dev_rank1_f1=0.3211 dev_edge_p=0.2747 dev_edge_r=0.3862
[5682.4s] === epoch 189 done: avg_loss=0.014 (n=788 derivations) ===
[5683.5s] epoch 190 step 149750 avg_loss=0.018
[5685.7s] epoch 190 step 149800 avg_loss=0.016
[5687.6s] epoch 190 step 149850 avg_loss=0.014
[5689.9s] epoch 190 step 149900 avg_loss=0.015
[5692.2s] epoch 190 step 149950 avg_loss=0.017
[5694.0s] epoch 190 step 150000 avg_loss=0.017
[5696.0s] epoch 190 step 150050 avg_loss=0.016
[5697.6s] epoch 190 step 150100 avg_loss=0.016
[5699.6s] epoch 190 step 150150 avg_loss=0.015
[5701.3s] epoch 190 step 150200 avg_loss=0.014
[5703.3s] epoch 190 step 150250 avg_loss=0.015
[5705.0s] epoch 190 step 150300 avg_loss=0.015
[5707.0s] epoch 190 step 150350 avg_loss=0.015
[5708.8s] epoch 190 step 150400 avg_loss=0.015
[5710.4s] epoch 190 step 150450 avg_loss=0.014
[5712.1s] epoch 190 step 150500 avg_loss=0.014
[5712.4s] === epoch 190 done: avg_loss=0.014 (n=788 derivations) ===
[5714.0s] epoch 191 step 150550 avg_loss=0.020
[5715.7s] epoch 191 step 150600 avg_loss=0.017
[5717.5s] epoch 191 step 150650 avg_loss=0.014
[5719.7s] epoch 191 step 150700 avg_loss=0.014
[5721.8s] epoch 191 step 150750 avg_loss=0.015
[5724.0s] epoch 191 step 150800 avg_loss=0.016
[5726.0s] epoch 191 step 150850 avg_loss=0.016
[5727.7s] epoch 191 step 150900 avg_loss=0.015
[5729.4s] epoch 191 step 150950 avg_loss=0.015
[5731.0s] epoch 191 step 151000 avg_loss=0.014
[5732.9s] epoch 191 step 151050 avg_loss=0.014
[5734.8s] epoch 191 step 151100 avg_loss=0.014
[5736.4s] epoch 191 step 151150 avg_loss=0.013
[5738.3s] epoch 191 step 151200 avg_loss=0.013
[5740.0s] epoch 191 step 151250 avg_loss=0.014
[5741.6s] === epoch 191 done: avg_loss=0.014 (n=788 derivations) ===
[5741.7s] epoch 192 step 151300 avg_loss=0.011
[5743.7s] epoch 192 step 151350 avg_loss=0.018
[5745.7s] epoch 192 step 151400 avg_loss=0.016
[5747.5s] epoch 192 step 151450 avg_loss=0.015
[5749.2s] epoch 192 step 151500 avg_loss=0.014
[5751.0s] epoch 192 step 151550 avg_loss=0.013
[5753.0s] epoch 192 step 151600 avg_loss=0.013
[5754.7s] epoch 192 step 151650 avg_loss=0.013
[5756.6s] epoch 192 step 151700 avg_loss=0.013
[5758.5s] epoch 192 step 151750 avg_loss=0.013
[5760.2s] epoch 192 step 151800 avg_loss=0.013
[5761.9s] epoch 192 step 151850 avg_loss=0.013
[5764.1s] epoch 192 step 151900 avg_loss=0.014
[5765.7s] epoch 192 step 151950 avg_loss=0.014
[5767.4s] epoch 192 step 152000 avg_loss=0.014
[5769.2s] epoch 192 step 152050 avg_loss=0.014
[5770.6s] === epoch 192 done: avg_loss=0.014 (n=788 derivations) ===
[5771.5s] epoch 193 step 152100 avg_loss=0.032
[5773.0s] epoch 193 step 152150 avg_loss=0.016
[5775.1s] epoch 193 step 152200 avg_loss=0.015
[5776.9s] epoch 193 step 152250 avg_loss=0.015
[5778.8s] epoch 193 step 152300 avg_loss=0.014
[5780.6s] epoch 193 step 152350 avg_loss=0.014
[5782.1s] epoch 193 step 152400 avg_loss=0.015
[5783.9s] epoch 193 step 152450 avg_loss=0.014
[5785.5s] epoch 193 step 152500 avg_loss=0.013
[5787.3s] epoch 193 step 152550 avg_loss=0.013
[5789.1s] epoch 193 step 152600 avg_loss=0.013
[5791.0s] epoch 193 step 152650 avg_loss=0.014
[5792.7s] epoch 193 step 152700 avg_loss=0.013
[5794.5s] epoch 193 step 152750 avg_loss=0.014
[5796.2s] epoch 193 step 152800 avg_loss=0.014
[5797.8s] epoch 193 step 152850 avg_loss=0.013
[5798.7s] === epoch 193 done: avg_loss=0.013 (n=788 derivations) ===
[5799.9s] epoch 194 step 152900 avg_loss=0.010
[5801.7s] epoch 194 step 152950 avg_loss=0.012
[5803.5s] epoch 194 step 153000 avg_loss=0.012
[5805.2s] epoch 194 step 153050 avg_loss=0.013
[5807.2s] epoch 194 step 153100 avg_loss=0.013
[5809.2s] epoch 194 step 153150 avg_loss=0.013
[5811.3s] epoch 194 step 153200 avg_loss=0.013
[5812.8s] epoch 194 step 153250 avg_loss=0.013
[5814.3s] epoch 194 step 153300 avg_loss=0.012
[5816.2s] epoch 194 step 153350 avg_loss=0.012
[5818.2s] epoch 194 step 153400 avg_loss=0.013
[5819.8s] epoch 194 step 153450 avg_loss=0.013
[5821.5s] epoch 194 step 153500 avg_loss=0.013
[5823.4s] epoch 194 step 153550 avg_loss=0.013
[5825.2s] epoch 194 step 153600 avg_loss=0.013
[5826.8s] epoch 194 step 153650 avg_loss=0.013
[5827.2s] === epoch 194 done: avg_loss=0.013 (n=788 derivations) ===
[5828.9s] epoch 195 step 153700 avg_loss=0.025
[5831.0s] epoch 195 step 153750 avg_loss=0.023
[5833.1s] epoch 195 step 153800 avg_loss=0.020
[5834.8s] epoch 195 step 153850 avg_loss=0.017
[5836.5s] epoch 195 step 153900 avg_loss=0.016
[5838.3s] epoch 195 step 153950 avg_loss=0.014
[5839.9s] epoch 195 step 154000 avg_loss=0.013
[5841.4s] epoch 195 step 154050 avg_loss=0.013
[5843.2s] epoch 195 step 154100 avg_loss=0.012
[5845.0s] epoch 195 step 154150 avg_loss=0.012
[5846.8s] epoch 195 step 154200 avg_loss=0.014
[5848.8s] epoch 195 step 154250 avg_loss=0.013
[5850.6s] epoch 195 step 154300 avg_loss=0.013
[5852.6s] epoch 195 step 154350 avg_loss=0.013
[5854.1s] epoch 195 step 154400 avg_loss=0.013
[5855.8s] === epoch 195 done: avg_loss=0.013 (n=788 derivations) ===
[5855.8s] epoch 196 step 154450 avg_loss=0.038
[5857.6s] epoch 196 step 154500 avg_loss=0.018
[5859.5s] epoch 196 step 154550 avg_loss=0.015
[5861.7s] epoch 196 step 154600 avg_loss=0.014
[5863.6s] epoch 196 step 154650 avg_loss=0.015
[5865.3s] epoch 196 step 154700 avg_loss=0.015
[5867.1s] epoch 196 step 154750 avg_loss=0.015
[5868.9s] epoch 196 step 154800 avg_loss=0.014
[5870.6s] epoch 196 step 154850 avg_loss=0.014
[5872.3s] epoch 196 step 154900 avg_loss=0.013
[5874.0s] epoch 196 step 154950 avg_loss=0.013
[5875.6s] epoch 196 step 155000 avg_loss=0.013
[5877.4s] epoch 196 step 155050 avg_loss=0.013
[5879.0s] epoch 196 step 155100 avg_loss=0.013
[5880.7s] epoch 196 step 155150 avg_loss=0.013
[5882.6s] epoch 196 step 155200 avg_loss=0.013
[5883.9s] === epoch 196 done: avg_loss=0.013 (n=788 derivations) ===
[5884.4s] epoch 197 step 155250 avg_loss=0.014
[5886.2s] epoch 197 step 155300 avg_loss=0.015
[5887.9s] epoch 197 step 155350 avg_loss=0.014
[5889.8s] epoch 197 step 155400 avg_loss=0.014
[5891.5s] epoch 197 step 155450 avg_loss=0.015
[5893.1s] epoch 197 step 155500 avg_loss=0.015
[5895.0s] epoch 197 step 155550 avg_loss=0.014
[5896.7s] epoch 197 step 155600 avg_loss=0.014
[5898.4s] epoch 197 step 155650 avg_loss=0.014
[5900.4s] epoch 197 step 155700 avg_loss=0.014
[5902.2s] epoch 197 step 155750 avg_loss=0.013
[5904.0s] epoch 197 step 155800 avg_loss=0.013
[5905.7s] epoch 197 step 155850 avg_loss=0.013
[5907.7s] epoch 197 step 155900 avg_loss=0.013
[5909.3s] epoch 197 step 155950 avg_loss=0.013
[5911.0s] epoch 197 step 156000 avg_loss=0.013
[5912.0s] === epoch 197 done: avg_loss=0.012 (n=788 derivations) ===
[5912.9s] epoch 198 step 156050 avg_loss=0.011
[5914.5s] epoch 198 step 156100 avg_loss=0.011
[5916.2s] epoch 198 step 156150 avg_loss=0.010
[5917.9s] epoch 198 step 156200 avg_loss=0.010
[5919.9s] epoch 198 step 156250 avg_loss=0.011
[5922.0s] epoch 198 step 156300 avg_loss=0.011
[5923.9s] epoch 198 step 156350 avg_loss=0.011
[5925.8s] epoch 198 step 156400 avg_loss=0.012
[5927.9s] epoch 198 step 156450 avg_loss=0.012
[5929.4s] epoch 198 step 156500 avg_loss=0.012
[5931.2s] epoch 198 step 156550 avg_loss=0.012
[5932.7s] epoch 198 step 156600 avg_loss=0.012
[5934.4s] epoch 198 step 156650 avg_loss=0.012
[5936.2s] epoch 198 step 156700 avg_loss=0.012
[5937.8s] epoch 198 step 156750 avg_loss=0.012
[5939.7s] epoch 198 step 156800 avg_loss=0.012
[5940.1s] === epoch 198 done: avg_loss=0.012 (n=788 derivations) ===
[5941.6s] epoch 199 step 156850 avg_loss=0.015
[5943.5s] epoch 199 step 156900 avg_loss=0.013
[5945.2s] epoch 199 step 156950 avg_loss=0.013
[5947.1s] epoch 199 step 157000 avg_loss=0.013
[5948.7s] epoch 199 step 157050 avg_loss=0.015
[5950.6s] epoch 199 step 157100 avg_loss=0.015
[5952.4s] epoch 199 step 157150 avg_loss=0.014
[5954.4s] epoch 199 step 157200 avg_loss=0.014
[5956.4s] epoch 199 step 157250 avg_loss=0.013
[5958.1s] epoch 199 step 157300 avg_loss=0.013
[5959.9s] epoch 199 step 157350 avg_loss=0.013
[5961.7s] epoch 199 step 157400 avg_loss=0.013
[5963.3s] epoch 199 step 157450 avg_loss=0.013
[5965.2s] epoch 199 step 157500 avg_loss=0.013
[5967.1s] epoch 199 step 157550 avg_loss=0.012
[5968.8s] epoch 199 step 157600 avg_loss=0.012
[5970.7s] eval step=5000 train_avg_loss=0.012 dev_rank1_f1=0.3237 dev_edge_p=0.2777 dev_edge_r=0.3880
[5970.7s] === epoch 199 done: avg_loss=0.012 (n=788 derivations) ===
[5972.7s] epoch 200 step 157650 avg_loss=0.016
[5974.3s] epoch 200 step 157700 avg_loss=0.016
[5976.1s] epoch 200 step 157750 avg_loss=0.013
[5978.0s] epoch 200 step 157800 avg_loss=0.013
[5979.7s] epoch 200 step 157850 avg_loss=0.014
[5981.5s] epoch 200 step 157900 avg_loss=0.013
[5983.5s] epoch 200 step 157950 avg_loss=0.014
