[   0.0s] loading gold from runs/encoder_gold_v4b.jsonl,runs/hard_gold_train.jsonl
[   0.8s] 1966 gold records
[   0.8s] holdout mode: 98 held-out sentences, pool=1770, train subset=788 (subset_seed=0)
[   0.8s] loading USVS from /home/user/NAOMI/consciousness_transformer/data/usvs
[  17.8s] USVS loaded: 117679 senses, d_axes=607
[  17.8s] pos_vocab=15 role_vocab=41
[  17.8s] policy params: 343,624 (~1.374 MB fp32)
[  17.8s] building features + derivations for 788 train records
[  18.4s] 788 teacher-forced derivations
[  18.9s] dev-holdout eval targets from runs/encoder_gold_v2.jsonl: matched=98 missing=0
[ 241.1s] epoch 11 step 9250 avg_loss=10.411
[ 242.2s] epoch 11 step 9300 avg_loss=10.306
[ 243.3s] epoch 11 step 9350 avg_loss=10.346
[ 244.4s] epoch 11 step 9400 avg_loss=10.502
[ 245.6s] epoch 11 step 9450 avg_loss=10.425
[ 245.7s] === epoch 11 done: avg_loss=10.392 (n=788 derivations) ===
[ 246.7s] epoch 12 step 9500 avg_loss=10.580
[ 247.8s] epoch 12 step 9550 avg_loss=12.067
[ 248.7s] epoch 12 step 9600 avg_loss=10.955
[ 249.7s] epoch 12 step 9650 avg_loss=10.435
[ 250.9s] epoch 12 step 9700 avg_loss=10.308
[ 251.9s] epoch 12 step 9750 avg_loss=10.650
[ 253.0s] epoch 12 step 9800 avg_loss=10.980
[ 254.1s] epoch 12 step 9850 avg_loss=11.059
[ 255.2s] epoch 12 step 9900 avg_loss=10.813
[ 256.3s] epoch 12 step 9950 avg_loss=10.370
[ 257.3s] epoch 12 step 10000 avg_loss=10.237
[ 258.3s] epoch 12 step 10050 avg_loss=10.047
[ 259.5s] epoch 12 step 10100 avg_loss=10.148
[ 260.5s] epoch 12 step 10150 avg_loss=9.998
[ 261.6s] epoch 12 step 10200 avg_loss=9.844
[ 262.5s] === epoch 12 done: avg_loss=9.823 (n=788 derivations) ===
[ 262.6s] epoch 13 step 10250 avg_loss=2.517
[ 263.6s] epoch 13 step 10300 avg_loss=7.773
[ 265.0s] epoch 13 step 10350 avg_loss=9.729
[ 266.3s] epoch 13 step 10400 avg_loss=10.601
[ 267.4s] epoch 13 step 10450 avg_loss=10.493
[ 268.4s] epoch 13 step 10500 avg_loss=10.321
[ 269.4s] epoch 13 step 10550 avg_loss=10.218
[ 270.4s] epoch 13 step 10600 avg_loss=9.888
[ 271.5s] epoch 13 step 10650 avg_loss=9.862
[ 272.5s] epoch 13 step 10700 avg_loss=9.844
[ 273.6s] epoch 13 step 10750 avg_loss=9.761
[ 274.6s] epoch 13 step 10800 avg_loss=9.448
[ 276.0s] epoch 13 step 10850 avg_loss=9.638
[ 277.2s] epoch 13 step 10900 avg_loss=9.437
[ 278.5s] epoch 13 step 10950 avg_loss=9.583
[ 279.3s] epoch 13 step 11000 avg_loss=9.250
[ 280.0s] === epoch 13 done: avg_loss=9.256 (n=788 derivations) ===
[ 280.5s] epoch 14 step 11050 avg_loss=7.863
[ 281.5s] epoch 14 step 11100 avg_loss=7.659
[ 282.5s] epoch 14 step 11150 avg_loss=7.043
[ 283.5s] epoch 14 step 11200 avg_loss=7.143
[ 284.4s] epoch 14 step 11250 avg_loss=7.194
[ 285.4s] epoch 14 step 11300 avg_loss=7.293
[ 286.6s] epoch 14 step 11350 avg_loss=7.579
[ 287.9s] epoch 14 step 11400 avg_loss=7.610
[ 289.1s] epoch 14 step 11450 avg_loss=7.872
[ 290.1s] epoch 14 step 11500 avg_loss=7.638
[ 291.2s] epoch 14 step 11550 avg_loss=7.659
[ 292.6s] epoch 14 step 11600 avg_loss=8.026
[ 293.9s] epoch 14 step 11650 avg_loss=8.172
[ 295.1s] epoch 14 step 11700 avg_loss=8.361
[ 296.5s] epoch 14 step 11750 avg_loss=8.628
[ 297.6s] epoch 14 step 11800 avg_loss=8.604
[ 298.3s] === epoch 14 done: avg_loss=8.721 (n=788 derivations) ===
[ 299.2s] epoch 15 step 11850 avg_loss=12.961
[ 300.4s] epoch 15 step 11900 avg_loss=9.665
[ 301.7s] epoch 15 step 11950 avg_loss=9.025
[ 302.9s] epoch 15 step 12000 avg_loss=8.254
[ 303.6s] epoch 15 step 12050 avg_loss=7.128
[ 304.7s] epoch 15 step 12100 avg_loss=7.162
[ 305.9s] epoch 15 step 12150 avg_loss=7.375
[ 307.0s] epoch 15 step 12200 avg_loss=7.405
[ 308.1s] epoch 15 step 12250 avg_loss=7.706
[ 309.3s] epoch 15 step 12300 avg_loss=7.793
[ 310.5s] epoch 15 step 12350 avg_loss=7.631
[ 311.7s] epoch 15 step 12400 avg_loss=7.877
[ 313.0s] epoch 15 step 12450 avg_loss=7.985
[ 314.3s] epoch 15 step 12500 avg_loss=8.007
[ 315.5s] epoch 15 step 12550 avg_loss=8.208
[ 316.6s] epoch 15 step 12600 avg_loss=8.245
[ 316.8s] === epoch 15 done: avg_loss=8.233 (n=788 derivations) ===
[ 318.0s] epoch 16 step 12650 avg_loss=9.690
[ 319.2s] epoch 16 step 12700 avg_loss=7.868
[ 320.3s] epoch 16 step 12750 avg_loss=7.868
[ 321.5s] epoch 16 step 12800 avg_loss=7.406
[ 322.9s] epoch 16 step 12850 avg_loss=8.025
[ 324.0s] epoch 16 step 12900 avg_loss=8.095
[ 325.0s] epoch 16 step 12950 avg_loss=7.836
[ 326.3s] epoch 16 step 13000 avg_loss=7.956
[ 327.4s] epoch 16 step 13050 avg_loss=7.977
[ 328.7s] epoch 16 step 13100 avg_loss=7.724
[ 329.9s] epoch 16 step 13150 avg_loss=7.802
[ 331.3s] epoch 16 step 13200 avg_loss=7.893
[ 332.4s] epoch 16 step 13250 avg_loss=7.792
[ 333.4s] epoch 16 step 13300 avg_loss=7.496
[ 334.8s] epoch 16 step 13350 avg_loss=7.619
[ 336.3s] === epoch 16 done: avg_loss=7.720 (n=788 derivations) ===
[ 336.5s] epoch 17 step 13400 avg_loss=6.250
[ 337.8s] epoch 17 step 13450 avg_loss=7.098
[ 338.9s] epoch 17 step 13500 avg_loss=7.062
[ 340.1s] epoch 17 step 13550 avg_loss=7.074
[ 341.3s] epoch 17 step 13600 avg_loss=7.101
[ 342.5s] epoch 17 step 13650 avg_loss=7.179
[ 343.5s] epoch 17 step 13700 avg_loss=6.854
[ 344.7s] epoch 17 step 13750 avg_loss=6.792
[ 345.7s] epoch 17 step 13800 avg_loss=6.657
