[   0.0s] loading gold from runs/encoder_gold_v4b_all.jsonl
[   1.0s] 986 gold records
[   1.0s] holdout mode: 98 held-out sentences, pool=790, train subset=788 (subset_seed=0)
[   1.0s] loading USVS from /home/user/NAOMI/consciousness_transformer/data/usvs
[  18.6s] USVS loaded: 117679 senses, d_axes=607
[  18.6s] pos_vocab=15 role_vocab=40
[  18.6s] policy params: 343,495 (~1.374 MB fp32)
[  18.6s] building features + derivations for 788 train records
[  20.6s] 2856 teacher-forced derivations
[  21.1s] dev-holdout eval targets from runs/encoder_gold_v2.jsonl: matched=98 missing=0
[3917.6s] epoch 35 step 101250 avg_loss=4.393
[3919.4s] epoch 35 step 101300 avg_loss=4.401
[3921.1s] epoch 35 step 101350 avg_loss=4.416
[3923.0s] epoch 35 step 101400 avg_loss=4.396
[3924.5s] epoch 35 step 101450 avg_loss=4.389
[3926.3s] epoch 35 step 101500 avg_loss=4.447
[3928.2s] epoch 35 step 101550 avg_loss=4.478
[3929.9s] epoch 35 step 101600 avg_loss=4.492
[3931.6s] epoch 35 step 101650 avg_loss=4.499
[3933.6s] epoch 35 step 101700 avg_loss=4.516
[3935.3s] epoch 35 step 101750 avg_loss=4.529
[3936.9s] epoch 35 step 101800 avg_loss=4.519
[3938.5s] epoch 35 step 101850 avg_loss=4.490
[3940.3s] epoch 35 step 101900 avg_loss=4.503
[3941.6s] epoch 35 step 101950 avg_loss=4.481
[3943.4s] epoch 35 step 102000 avg_loss=4.486
[3945.1s] epoch 35 step 102050 avg_loss=4.508
[3946.9s] epoch 35 step 102100 avg_loss=4.511
[3948.6s] epoch 35 step 102150 avg_loss=4.512
[3950.4s] epoch 35 step 102200 avg_loss=4.518
[3952.1s] epoch 35 step 102250 avg_loss=4.541
[3953.8s] epoch 35 step 102300 avg_loss=4.556
[3955.5s] epoch 35 step 102350 avg_loss=4.540
[3957.1s] epoch 35 step 102400 avg_loss=4.546
[3958.7s] epoch 35 step 102450 avg_loss=4.539
[3960.4s] epoch 35 step 102500 avg_loss=4.539
[3962.4s] epoch 35 step 102550 avg_loss=4.547
[3964.2s] epoch 35 step 102600 avg_loss=4.572
[3966.1s] epoch 35 step 102650 avg_loss=4.573
[3968.2s] epoch 35 step 102700 avg_loss=4.597
[3970.3s] epoch 35 step 102750 avg_loss=4.608
[3972.5s] epoch 35 step 102800 avg_loss=4.621
[3973.1s] === epoch 35 done: avg_loss=4.626 (n=2856 derivations) ===
[3974.4s] epoch 36 step 102850 avg_loss=4.000
[3976.5s] epoch 36 step 102900 avg_loss=3.760
[3978.8s] epoch 36 step 102950 avg_loss=3.945
[3980.8s] epoch 36 step 103000 avg_loss=3.991
[3983.0s] epoch 36 step 103050 avg_loss=4.109
[3985.1s] epoch 36 step 103100 avg_loss=4.189
[3988.7s] eval step=3250 train_avg_loss=4.254 dev_rank1_f1=0.3509 dev_edge_p=0.2986 dev_edge_r=0.4255
[3989.3s] epoch 36 step 103150 avg_loss=4.268
[3991.5s] epoch 36 step 103200 avg_loss=4.340
[3993.3s] epoch 36 step 103250 avg_loss=4.241
[3995.4s] epoch 36 step 103300 avg_loss=4.197
[3997.4s] epoch 36 step 103350 avg_loss=4.135
[3999.6s] epoch 36 step 103400 avg_loss=4.112
[4001.7s] epoch 36 step 103450 avg_loss=4.172
[4003.4s] epoch 36 step 103500 avg_loss=4.193
[4005.1s] epoch 36 step 103550 avg_loss=4.268
[4007.1s] epoch 36 step 103600 avg_loss=4.258
[4008.9s] epoch 36 step 103650 avg_loss=4.240
[4010.6s] epoch 36 step 103700 avg_loss=4.243
[4012.1s] epoch 36 step 103750 avg_loss=4.206
[4013.9s] epoch 36 step 103800 avg_loss=4.210
[4015.8s] epoch 36 step 103850 avg_loss=4.221
[4017.7s] epoch 36 step 103900 avg_loss=4.256
[4019.9s] epoch 36 step 103950 avg_loss=4.273
[4022.0s] epoch 36 step 104000 avg_loss=4.280
[4024.2s] epoch 36 step 104050 avg_loss=4.301
[4026.9s] epoch 36 step 104100 avg_loss=4.356
[4029.2s] epoch 36 step 104150 avg_loss=4.401
[4031.5s] epoch 36 step 104200 avg_loss=4.431
[4033.7s] epoch 36 step 104250 avg_loss=4.447
[4035.8s] epoch 36 step 104300 avg_loss=4.455
[4038.0s] epoch 36 step 104350 avg_loss=4.462
[4039.9s] epoch 36 step 104400 avg_loss=4.436
[4041.8s] epoch 36 step 104450 avg_loss=4.440
[4044.1s] epoch 36 step 104500 avg_loss=4.428
[4046.3s] epoch 36 step 104550 avg_loss=4.437
[4048.4s] epoch 36 step 104600 avg_loss=4.436
[4050.5s] epoch 36 step 104650 avg_loss=4.455
[4052.4s] epoch 36 step 104700 avg_loss=4.460
[4054.4s] epoch 36 step 104750 avg_loss=4.468
[4056.5s] epoch 36 step 104800 avg_loss=4.454
[4058.5s] epoch 36 step 104850 avg_loss=4.459
[4060.6s] epoch 36 step 104900 avg_loss=4.454
[4062.6s] epoch 36 step 104950 avg_loss=4.467
[4064.6s] epoch 36 step 105000 avg_loss=4.478
[4066.6s] epoch 36 step 105050 avg_loss=4.484
[4068.7s] epoch 36 step 105100 avg_loss=4.490
[4070.7s] epoch 36 step 105150 avg_loss=4.505
[4072.8s] epoch 36 step 105200 avg_loss=4.516
[4075.0s] epoch 36 step 105250 avg_loss=4.519
[4077.0s] epoch 36 step 105300 avg_loss=4.528
[4078.9s] epoch 36 step 105350 avg_loss=4.549
[4080.9s] epoch 36 step 105400 avg_loss=4.554
[4083.2s] epoch 36 step 105450 avg_loss=4.553
[4084.9s] epoch 36 step 105500 avg_loss=4.563
[4087.1s] epoch 36 step 105550 avg_loss=4.553
[4089.2s] epoch 36 step 105600 avg_loss=4.548
[4091.4s] epoch 36 step 105650 avg_loss=4.549
[4092.2s] === epoch 36 done: avg_loss=4.541 (n=2856 derivations) ===
[4093.1s] epoch 37 step 105700 avg_loss=3.987
[4095.1s] epoch 37 step 105750 avg_loss=4.230
[4097.1s] epoch 37 step 105800 avg_loss=4.129
[4099.2s] epoch 37 step 105850 avg_loss=4.336
[4101.1s] epoch 37 step 105900 avg_loss=4.458
[4103.0s] epoch 37 step 105950 avg_loss=4.199
[4104.9s] epoch 37 step 106000 avg_loss=4.136
[4107.1s] epoch 37 step 106050 avg_loss=4.361
[4109.3s] epoch 37 step 106100 avg_loss=4.457
[4112.1s] epoch 37 step 106150 avg_loss=4.574
[4114.3s] epoch 37 step 106200 avg_loss=4.468
[4116.4s] epoch 37 step 106250 avg_loss=4.371
[4118.4s] epoch 37 step 106300 avg_loss=4.363
[4120.2s] epoch 37 step 106350 avg_loss=4.347
[4122.0s] epoch 37 step 106400 avg_loss=4.330
[4123.8s] epoch 37 step 106450 avg_loss=4.283
[4126.1s] epoch 37 step 106500 avg_loss=4.334
[4128.0s] epoch 37 step 106550 avg_loss=4.303
[4130.2s] epoch 37 step 106600 avg_loss=4.339
[4132.2s] epoch 37 step 106650 avg_loss=4.340
[4134.3s] epoch 37 step 106700 avg_loss=4.395
[4136.1s] epoch 37 step 106750 avg_loss=4.393
[4137.7s] epoch 37 step 106800 avg_loss=4.370
[4139.6s] epoch 37 step 106850 avg_loss=4.405
[4141.3s] epoch 37 step 106900 avg_loss=4.415
[4143.1s] epoch 37 step 106950 avg_loss=4.406
[4144.7s] epoch 37 step 107000 avg_loss=4.395
[4146.3s] epoch 37 step 107050 avg_loss=4.382
[4148.1s] epoch 37 step 107100 avg_loss=4.393
[4150.0s] epoch 37 step 107150 avg_loss=4.401
[4151.7s] epoch 37 step 107200 avg_loss=4.405
[4153.5s] epoch 37 step 107250 avg_loss=4.413
[4155.2s] epoch 37 step 107300 avg_loss=4.402
[4157.0s] epoch 37 step 107350 avg_loss=4.390
[4158.9s] epoch 37 step 107400 avg_loss=4.396
[4160.5s] epoch 37 step 107450 avg_loss=4.391
[4162.1s] epoch 37 step 107500 avg_loss=4.370
[4163.9s] epoch 37 step 107550 avg_loss=4.364
[4165.7s] epoch 37 step 107600 avg_loss=4.397
[4167.6s] epoch 37 step 107650 avg_loss=4.389
[4169.7s] epoch 37 step 107700 avg_loss=4.394
[4171.5s] epoch 37 step 107750 avg_loss=4.398
[4173.2s] epoch 37 step 107800 avg_loss=4.384
[4175.0s] epoch 37 step 107850 avg_loss=4.393
[4177.1s] epoch 37 step 107900 avg_loss=4.398
[4178.9s] epoch 37 step 107950 avg_loss=4.417
[4180.9s] epoch 37 step 108000 avg_loss=4.425
[4182.6s] epoch 37 step 108050 avg_loss=4.412
[4184.5s] epoch 37 step 108100 avg_loss=4.412
[4186.2s] epoch 37 step 108150 avg_loss=4.394
[4187.9s] epoch 37 step 108200 avg_loss=4.401
[4189.8s] epoch 37 step 108250 avg_loss=4.397
[4191.5s] epoch 37 step 108300 avg_loss=4.407
[4193.5s] epoch 37 step 108350 avg_loss=4.432
[4195.2s] epoch 37 step 108400 avg_loss=4.418
[4197.1s] epoch 37 step 108450 avg_loss=4.413
[4198.9s] epoch 37 step 108500 avg_loss=4.417
[4200.0s] === epoch 37 done: avg_loss=4.430 (n=2856 derivations) ===
[4200.8s] epoch 38 step 108550 avg_loss=2.637
[4202.6s] epoch 38 step 108600 avg_loss=3.287
[4204.6s] epoch 38 step 108650 avg_loss=3.480
[4206.3s] epoch 38 step 108700 avg_loss=3.638
[4208.0s] epoch 38 step 108750 avg_loss=3.501
[4209.5s] epoch 38 step 108800 avg_loss=3.506
[4212.0s] epoch 38 step 108850 avg_loss=3.782
[4214.0s] epoch 38 step 108900 avg_loss=3.792
[4216.1s] epoch 38 step 108950 avg_loss=3.794
[4217.9s] epoch 38 step 109000 avg_loss=3.710
[4219.7s] epoch 38 step 109050 avg_loss=3.750
[4221.6s] epoch 38 step 109100 avg_loss=3.791
[4223.4s] epoch 38 step 109150 avg_loss=3.798
[4225.3s] epoch 38 step 109200 avg_loss=3.822
[4226.9s] epoch 38 step 109250 avg_loss=3.838
[4228.5s] epoch 38 step 109300 avg_loss=3.853
[4230.2s] epoch 38 step 109350 avg_loss=3.836
[4231.9s] epoch 38 step 109400 avg_loss=3.904
[4233.5s] epoch 38 step 109450 avg_loss=3.892
[4235.1s] epoch 38 step 109500 avg_loss=3.910
[4236.6s] epoch 38 step 109550 avg_loss=3.903
[4238.2s] epoch 38 step 109600 avg_loss=3.954
[4240.0s] epoch 38 step 109650 avg_loss=3.994
[4241.9s] epoch 38 step 109700 avg_loss=4.027
[4243.5s] epoch 38 step 109750 avg_loss=4.051
[4245.2s] epoch 38 step 109800 avg_loss=4.056
[4246.9s] epoch 38 step 109850 avg_loss=4.050
[4248.7s] epoch 38 step 109900 avg_loss=4.082
[4250.4s] epoch 38 step 109950 avg_loss=4.118
[4252.4s] epoch 38 step 110000 avg_loss=4.178
[4254.0s] epoch 38 step 110050 avg_loss=4.178
[4255.8s] epoch 38 step 110100 avg_loss=4.192
[4257.7s] epoch 38 step 110150 avg_loss=4.191
[4259.9s] epoch 38 step 110200 avg_loss=4.188
[4261.7s] epoch 38 step 110250 avg_loss=4.205
[4263.6s] epoch 38 step 110300 avg_loss=4.216
[4265.6s] epoch 38 step 110350 avg_loss=4.234
[4267.6s] epoch 38 step 110400 avg_loss=4.247
[4269.5s] epoch 38 step 110450 avg_loss=4.252
[4271.0s] epoch 38 step 110500 avg_loss=4.241
[4272.8s] epoch 38 step 110550 avg_loss=4.260
[4274.3s] epoch 38 step 110600 avg_loss=4.249
[4275.9s] epoch 38 step 110650 avg_loss=4.259
[4277.7s] epoch 38 step 110700 avg_loss=4.280
[4279.4s] epoch 38 step 110750 avg_loss=4.290
[4281.4s] epoch 38 step 110800 avg_loss=4.312
[4283.1s] epoch 38 step 110850 avg_loss=4.325
[4284.8s] epoch 38 step 110900 avg_loss=4.323
[4286.3s] epoch 38 step 110950 avg_loss=4.321
[4288.3s] epoch 38 step 111000 avg_loss=4.322
[4289.9s] epoch 38 step 111050 avg_loss=4.321
[4292.4s] eval step=3500 train_avg_loss=4.320 dev_rank1_f1=0.3782 dev_edge_p=0.3287 dev_edge_r=0.4452
[4292.9s] epoch 38 step 111100 avg_loss=4.324
[4294.6s] epoch 38 step 111150 avg_loss=4.346
[4296.4s] epoch 38 step 111200 avg_loss=4.349
[4298.3s] epoch 38 step 111250 avg_loss=4.357
[4300.1s] epoch 38 step 111300 avg_loss=4.375
[4301.7s] epoch 38 step 111350 avg_loss=4.384
[4303.0s] === epoch 38 done: avg_loss=4.398 (n=2856 derivations) ===
[4303.6s] epoch 39 step 111400 avg_loss=3.256
[4305.5s] epoch 39 step 111450 avg_loss=3.912
[4307.4s] epoch 39 step 111500 avg_loss=3.633
[4309.1s] epoch 39 step 111550 avg_loss=3.579
[4310.9s] epoch 39 step 111600 avg_loss=3.688
[4312.4s] epoch 39 step 111650 avg_loss=3.818
[4314.2s] epoch 39 step 111700 avg_loss=3.735
[4315.9s] epoch 39 step 111750 avg_loss=3.673
[4317.7s] epoch 39 step 111800 avg_loss=3.678
[4319.5s] epoch 39 step 111850 avg_loss=3.666
[4321.3s] epoch 39 step 111900 avg_loss=3.745
[4323.2s] epoch 39 step 111950 avg_loss=3.811
[4325.1s] epoch 39 step 112000 avg_loss=3.897
[4327.0s] epoch 39 step 112050 avg_loss=3.881
[4329.0s] epoch 39 step 112100 avg_loss=3.941
[4330.8s] epoch 39 step 112150 avg_loss=3.905
[4332.5s] epoch 39 step 112200 avg_loss=3.947
[4334.3s] epoch 39 step 112250 avg_loss=3.999
[4336.1s] epoch 39 step 112300 avg_loss=3.969
[4337.6s] epoch 39 step 112350 avg_loss=3.953
[4339.4s] epoch 39 step 112400 avg_loss=3.988
[4341.5s] epoch 39 step 112450 avg_loss=4.002
[4343.8s] epoch 39 step 112500 avg_loss=4.067
[4345.6s] epoch 39 step 112550 avg_loss=4.063
[4347.4s] epoch 39 step 112600 avg_loss=4.077
[4349.3s] epoch 39 step 112650 avg_loss=4.096
[4351.3s] epoch 39 step 112700 avg_loss=4.140
[4353.0s] epoch 39 step 112750 avg_loss=4.125
[4354.9s] epoch 39 step 112800 avg_loss=4.134
[4356.7s] epoch 39 step 112850 avg_loss=4.196
[4358.7s] epoch 39 step 112900 avg_loss=4.211
[4360.4s] epoch 39 step 112950 avg_loss=4.211
[4362.1s] epoch 39 step 113000 avg_loss=4.205
[4363.8s] epoch 39 step 113050 avg_loss=4.217
[4365.7s] epoch 39 step 113100 avg_loss=4.227
[4367.5s] epoch 39 step 113150 avg_loss=4.257
[4369.2s] epoch 39 step 113200 avg_loss=4.257
[4370.9s] epoch 39 step 113250 avg_loss=4.261
[4372.4s] epoch 39 step 113300 avg_loss=4.270
[4374.1s] epoch 39 step 113350 avg_loss=4.273
[4375.8s] epoch 39 step 113400 avg_loss=4.271
[4377.5s] epoch 39 step 113450 avg_loss=4.264
[4379.3s] epoch 39 step 113500 avg_loss=4.255
[4380.9s] epoch 39 step 113550 avg_loss=4.250
[4382.8s] epoch 39 step 113600 avg_loss=4.256
[4384.6s] epoch 39 step 113650 avg_loss=4.273
[4386.2s] epoch 39 step 113700 avg_loss=4.286
[4387.8s] epoch 39 step 113750 avg_loss=4.278
[4389.6s] epoch 39 step 113800 avg_loss=4.278
[4391.3s] epoch 39 step 113850 avg_loss=4.289
[4393.2s] epoch 39 step 113900 avg_loss=4.300
[4395.0s] epoch 39 step 113950 avg_loss=4.311
[4396.9s] epoch 39 step 114000 avg_loss=4.301
[4398.5s] epoch 39 step 114050 avg_loss=4.286
[4400.4s] epoch 39 step 114100 avg_loss=4.298
[4402.6s] epoch 39 step 114150 avg_loss=4.308
[4404.7s] epoch 39 step 114200 avg_loss=4.340
[4406.2s] === epoch 39 done: avg_loss=4.341 (n=2856 derivations) ===
[4406.7s] epoch 40 step 114250 avg_loss=4.335
[4408.6s] epoch 40 step 114300 avg_loss=4.029
[4410.4s] epoch 40 step 114350 avg_loss=3.765
[4412.3s] epoch 40 step 114400 avg_loss=3.770
[4414.1s] epoch 40 step 114450 avg_loss=3.780
[4415.9s] epoch 40 step 114500 avg_loss=3.941
[4417.5s] epoch 40 step 114550 avg_loss=3.754
[4419.5s] epoch 40 step 114600 avg_loss=3.733
[4421.5s] epoch 40 step 114650 avg_loss=3.848
[4423.2s] epoch 40 step 114700 avg_loss=3.848
[4425.2s] epoch 40 step 114750 avg_loss=3.844
[4427.0s] epoch 40 step 114800 avg_loss=3.878
[4428.8s] epoch 40 step 114850 avg_loss=3.843
[4430.5s] epoch 40 step 114900 avg_loss=3.829
[4432.3s] epoch 40 step 114950 avg_loss=3.884
[4434.0s] epoch 40 step 115000 avg_loss=3.917
[4435.9s] epoch 40 step 115050 avg_loss=4.002
[4437.5s] epoch 40 step 115100 avg_loss=4.002
[4439.3s] epoch 40 step 115150 avg_loss=4.040
[4440.9s] epoch 40 step 115200 avg_loss=4.022
[4442.7s] epoch 40 step 115250 avg_loss=3.990
[4444.7s] epoch 40 step 115300 avg_loss=4.006
[4446.8s] epoch 40 step 115350 avg_loss=4.043
[4448.6s] epoch 40 step 115400 avg_loss=4.067
[4450.5s] epoch 40 step 115450 avg_loss=4.078
[4452.4s] epoch 40 step 115500 avg_loss=4.091
[4454.3s] epoch 40 step 115550 avg_loss=4.120
[4456.1s] epoch 40 step 115600 avg_loss=4.138
[4457.8s] epoch 40 step 115650 avg_loss=4.173
[4459.4s] epoch 40 step 115700 avg_loss=4.186
[4461.0s] epoch 40 step 115750 avg_loss=4.198
[4462.6s] epoch 40 step 115800 avg_loss=4.179
[4464.5s] epoch 40 step 115850 avg_loss=4.194
[4466.2s] epoch 40 step 115900 avg_loss=4.190
[4467.9s] epoch 40 step 115950 avg_loss=4.189
[4469.9s] epoch 40 step 116000 avg_loss=4.219
[4471.8s] epoch 40 step 116050 avg_loss=4.236
[4473.6s] epoch 40 step 116100 avg_loss=4.242
[4475.3s] epoch 40 step 116150 avg_loss=4.240
[4477.2s] epoch 40 step 116200 avg_loss=4.254
[4478.9s] epoch 40 step 116250 avg_loss=4.249
[4480.6s] epoch 40 step 116300 avg_loss=4.248
[4482.4s] epoch 40 step 116350 avg_loss=4.255
[4484.1s] epoch 40 step 116400 avg_loss=4.245
[4485.9s] epoch 40 step 116450 avg_loss=4.235
[4487.7s] epoch 40 step 116500 avg_loss=4.244
[4489.7s] epoch 40 step 116550 avg_loss=4.265
[4491.7s] epoch 40 step 116600 avg_loss=4.269
[4493.6s] epoch 40 step 116650 avg_loss=4.260
[4495.4s] epoch 40 step 116700 avg_loss=4.263
[4497.0s] epoch 40 step 116750 avg_loss=4.259
[4498.7s] epoch 40 step 116800 avg_loss=4.262
[4500.5s] epoch 40 step 116850 avg_loss=4.254
[4502.2s] epoch 40 step 116900 avg_loss=4.263
[4504.0s] epoch 40 step 116950 avg_loss=4.264
[4505.6s] epoch 40 step 117000 avg_loss=4.272
[4507.2s] epoch 40 step 117050 avg_loss=4.271
[4508.8s] === epoch 40 done: avg_loss=4.283 (n=2856 derivations) ===
[4509.0s] epoch 41 step 117100 avg_loss=2.908
[4510.8s] epoch 41 step 117150 avg_loss=3.676
[4512.5s] epoch 41 step 117200 avg_loss=3.378
[4514.4s] epoch 41 step 117250 avg_loss=3.463
[4516.2s] epoch 41 step 117300 avg_loss=3.730
[4518.2s] epoch 41 step 117350 avg_loss=3.798
[4520.0s] epoch 41 step 117400 avg_loss=3.749
[4521.8s] epoch 41 step 117450 avg_loss=3.688
[4523.8s] epoch 41 step 117500 avg_loss=3.764
[4525.8s] epoch 41 step 117550 avg_loss=3.888
[4527.7s] epoch 41 step 117600 avg_loss=3.863
[4529.7s] epoch 41 step 117650 avg_loss=3.926
[4531.5s] epoch 41 step 117700 avg_loss=3.930
[4533.4s] epoch 41 step 117750 avg_loss=3.931
[4535.0s] epoch 41 step 117800 avg_loss=3.898
[4537.0s] epoch 41 step 117850 avg_loss=3.889
[4538.9s] epoch 41 step 117900 avg_loss=3.875
[4540.4s] epoch 41 step 117950 avg_loss=3.887
[4542.0s] epoch 41 step 118000 avg_loss=3.880
[4543.8s] epoch 41 step 118050 avg_loss=3.950
[4545.5s] epoch 41 step 118100 avg_loss=3.906
[4547.1s] epoch 41 step 118150 avg_loss=3.913
[4549.0s] epoch 41 step 118200 avg_loss=3.900
[4550.9s] epoch 41 step 118250 avg_loss=3.948
[4552.7s] epoch 41 step 118300 avg_loss=3.943
[4554.6s] epoch 41 step 118350 avg_loss=3.906
[4556.1s] epoch 41 step 118400 avg_loss=3.901
[4557.8s] epoch 41 step 118450 avg_loss=3.950
[4559.7s] epoch 41 step 118500 avg_loss=3.973
[4561.7s] epoch 41 step 118550 avg_loss=4.003
[4563.4s] epoch 41 step 118600 avg_loss=4.001
[4565.2s] epoch 41 step 118650 avg_loss=4.022
[4566.7s] epoch 41 step 118700 avg_loss=4.035
[4568.4s] epoch 41 step 118750 avg_loss=4.062
[4570.4s] epoch 41 step 118800 avg_loss=4.075
[4572.2s] epoch 41 step 118850 avg_loss=4.100
[4573.8s] epoch 41 step 118900 avg_loss=4.107
[4575.3s] epoch 41 step 118950 avg_loss=4.088
[4577.0s] epoch 41 step 119000 avg_loss=4.093
[4579.1s] eval step=3750 train_avg_loss=4.086 dev_rank1_f1=0.3808 dev_edge_p=0.3375 dev_edge_r=0.4368
[4580.2s] epoch 41 step 119050 avg_loss=4.099
[4581.9s] epoch 41 step 119100 avg_loss=4.096
[4583.6s] epoch 41 step 119150 avg_loss=4.108
[4585.7s] epoch 41 step 119200 avg_loss=4.107
[4587.6s] epoch 41 step 119250 avg_loss=4.099
[4589.5s] epoch 41 step 119300 avg_loss=4.084
[4591.1s] epoch 41 step 119350 avg_loss=4.080
[4592.9s] epoch 41 step 119400 avg_loss=4.077
[4594.5s] epoch 41 step 119450 avg_loss=4.096
[4596.2s] epoch 41 step 119500 avg_loss=4.116
[4598.1s] epoch 41 step 119550 avg_loss=4.142
[4600.2s] epoch 41 step 119600 avg_loss=4.146
[4602.2s] epoch 41 step 119650 avg_loss=4.158
[4604.1s] epoch 41 step 119700 avg_loss=4.164
[4605.8s] epoch 41 step 119750 avg_loss=4.176
[4607.7s] epoch 41 step 119800 avg_loss=4.182
[4609.5s] epoch 41 step 119850 avg_loss=4.191
[4611.2s] epoch 41 step 119900 avg_loss=4.203
[4613.1s] epoch 41 step 119950 avg_loss=4.195
[4613.2s] === epoch 41 done: avg_loss=4.196 (n=2856 derivations) ===
[4615.0s] epoch 42 step 120000 avg_loss=3.282
[4617.0s] epoch 42 step 120050 avg_loss=3.396
[4618.5s] epoch 42 step 120100 avg_loss=3.413
[4620.2s] epoch 42 step 120150 avg_loss=3.394
[4621.9s] epoch 42 step 120200 avg_loss=3.425
[4623.7s] epoch 42 step 120250 avg_loss=3.496
[4625.8s] epoch 42 step 120300 avg_loss=3.593
[4627.7s] epoch 42 step 120350 avg_loss=3.627
[4629.4s] epoch 42 step 120400 avg_loss=3.595
[4631.2s] epoch 42 step 120450 avg_loss=3.621
[4632.8s] epoch 42 step 120500 avg_loss=3.617
[4634.6s] epoch 42 step 120550 avg_loss=3.599
[4636.5s] epoch 42 step 120600 avg_loss=3.664
[4638.2s] epoch 42 step 120650 avg_loss=3.635
[4640.4s] epoch 42 step 120700 avg_loss=3.759
[4642.2s] epoch 42 step 120750 avg_loss=3.801
[4643.8s] epoch 42 step 120800 avg_loss=3.832
[4645.8s] epoch 42 step 120850 avg_loss=3.851
[4647.8s] epoch 42 step 120900 avg_loss=3.879
[4649.8s] epoch 42 step 120950 avg_loss=3.858
[4651.5s] epoch 42 step 121000 avg_loss=3.856
[4653.5s] epoch 42 step 121050 avg_loss=3.882
[4655.3s] epoch 42 step 121100 avg_loss=3.902
[4657.1s] epoch 42 step 121150 avg_loss=3.907
[4658.9s] epoch 42 step 121200 avg_loss=3.923
[4660.6s] epoch 42 step 121250 avg_loss=3.941
[4662.3s] epoch 42 step 121300 avg_loss=3.932
[4664.0s] epoch 42 step 121350 avg_loss=3.918
[4665.9s] epoch 42 step 121400 avg_loss=3.919
[4667.8s] epoch 42 step 121450 avg_loss=3.957
[4669.4s] epoch 42 step 121500 avg_loss=3.950
[4671.2s] epoch 42 step 121550 avg_loss=3.960
[4673.2s] epoch 42 step 121600 avg_loss=3.976
[4675.2s] epoch 42 step 121650 avg_loss=3.989
[4676.8s] epoch 42 step 121700 avg_loss=3.999
[4678.7s] epoch 42 step 121750 avg_loss=3.992
[4680.8s] epoch 42 step 121800 avg_loss=3.997
[4682.5s] epoch 42 step 121850 avg_loss=4.021
[4684.4s] epoch 42 step 121900 avg_loss=4.001
[4686.2s] epoch 42 step 121950 avg_loss=4.002
[4688.0s] epoch 42 step 122000 avg_loss=4.007
[4689.7s] epoch 42 step 122050 avg_loss=4.035
[4691.2s] epoch 42 step 122100 avg_loss=4.037
[4693.1s] epoch 42 step 122150 avg_loss=4.037
[4694.7s] epoch 42 step 122200 avg_loss=4.034
[4696.6s] epoch 42 step 122250 avg_loss=4.038
[4698.4s] epoch 42 step 122300 avg_loss=4.048
[4700.3s] epoch 42 step 122350 avg_loss=4.059
[4702.2s] epoch 42 step 122400 avg_loss=4.078
[4704.5s] epoch 42 step 122450 avg_loss=4.109
[4706.4s] epoch 42 step 122500 avg_loss=4.114
[4708.5s] epoch 42 step 122550 avg_loss=4.109
[4710.2s] epoch 42 step 122600 avg_loss=4.106
[4712.1s] epoch 42 step 122650 avg_loss=4.116
[4714.3s] epoch 42 step 122700 avg_loss=4.140
[4716.1s] epoch 42 step 122750 avg_loss=4.163
[4718.1s] epoch 42 step 122800 avg_loss=4.180
[4718.3s] === epoch 42 done: avg_loss=4.183 (n=2856 derivations) ===
[4720.1s] epoch 43 step 122850 avg_loss=4.176
[4721.9s] epoch 43 step 122900 avg_loss=3.897
[4724.0s] epoch 43 step 122950 avg_loss=3.999
[4725.8s] epoch 43 step 123000 avg_loss=3.897
[4727.7s] epoch 43 step 123050 avg_loss=3.935
[4729.4s] epoch 43 step 123100 avg_loss=3.879
[4731.4s] epoch 43 step 123150 avg_loss=3.824
[4733.3s] epoch 43 step 123200 avg_loss=3.799
[4735.4s] epoch 43 step 123250 avg_loss=3.745
[4737.2s] epoch 43 step 123300 avg_loss=3.750
[4739.5s] epoch 43 step 123350 avg_loss=3.812
[4741.3s] epoch 43 step 123400 avg_loss=3.756
[4743.6s] epoch 43 step 123450 avg_loss=3.843
[4745.3s] epoch 43 step 123500 avg_loss=3.782
[4747.2s] epoch 43 step 123550 avg_loss=3.782
[4749.3s] epoch 43 step 123600 avg_loss=3.833
[4751.6s] epoch 43 step 123650 avg_loss=3.854
[4753.3s] epoch 43 step 123700 avg_loss=3.877
[4755.0s] epoch 43 step 123750 avg_loss=3.919
[4756.9s] epoch 43 step 123800 avg_loss=3.932
[4758.7s] epoch 43 step 123850 avg_loss=3.937
[4760.4s] epoch 43 step 123900 avg_loss=3.927
[4762.4s] epoch 43 step 123950 avg_loss=3.912
[4764.4s] epoch 43 step 124000 avg_loss=3.960
[4766.6s] epoch 43 step 124050 avg_loss=4.010
[4768.3s] epoch 43 step 124100 avg_loss=3.999
[4770.1s] epoch 43 step 124150 avg_loss=3.985
[4772.2s] epoch 43 step 124200 avg_loss=3.976
[4774.4s] epoch 43 step 124250 avg_loss=3.998
[4776.2s] epoch 43 step 124300 avg_loss=4.003
[4777.9s] epoch 43 step 124350 avg_loss=3.985
[4779.8s] epoch 43 step 124400 avg_loss=4.001
[4781.5s] epoch 43 step 124450 avg_loss=3.996
[4783.2s] epoch 43 step 124500 avg_loss=4.013
[4785.1s] epoch 43 step 124550 avg_loss=4.017
[4787.1s] epoch 43 step 124600 avg_loss=3.999
[4789.1s] epoch 43 step 124650 avg_loss=4.011
[4791.0s] epoch 43 step 124700 avg_loss=4.029
[4792.9s] epoch 43 step 124750 avg_loss=4.029
