[   0.0s] loading gold from runs/encoder_gold_v4b.jsonl
[   0.3s] 987 gold records
[   0.3s] holdout mode: 98 held-out sentences, pool=791, train subset=788 (subset_seed=0)
[   0.3s] loading USVS from /home/user/NAOMI/consciousness_transformer/data/usvs
[  16.5s] USVS loaded: 117679 senses, d_axes=607
[  16.5s] pos_vocab=15 role_vocab=39
[  16.5s] policy params: 343,366 (~1.373 MB fp32)
[  16.5s] building features + derivations for 788 train records
[  17.4s] 788 teacher-forced derivations
[  17.9s] dev-holdout eval targets from runs/encoder_gold_v2.jsonl: matched=98 missing=0
[ 261.4s] epoch 11 step 8850 avg_loss=21.847
[ 262.7s] epoch 11 step 8900 avg_loss=21.058
[ 264.0s] epoch 11 step 8950 avg_loss=21.478
[ 265.1s] epoch 11 step 9000 avg_loss=21.487
[ 266.4s] epoch 11 step 9050 avg_loss=21.866
[ 267.7s] epoch 11 step 9100 avg_loss=21.790
[ 269.1s] epoch 11 step 9150 avg_loss=21.854
[ 270.4s] epoch 11 step 9200 avg_loss=22.177
[ 271.6s] epoch 11 step 9250 avg_loss=21.624
[ 272.9s] epoch 11 step 9300 avg_loss=21.748
[ 274.2s] epoch 11 step 9350 avg_loss=21.564
[ 275.6s] epoch 11 step 9400 avg_loss=21.291
[ 277.0s] epoch 11 step 9450 avg_loss=21.511
[ 277.2s] === epoch 11 done: avg_loss=21.557 (n=788 derivations) ===
[ 278.4s] epoch 12 step 9500 avg_loss=22.716
[ 279.7s] epoch 12 step 9550 avg_loss=20.104
[ 281.0s] epoch 12 step 9600 avg_loss=21.525
[ 282.3s] epoch 12 step 9650 avg_loss=22.415
[ 283.6s] epoch 12 step 9700 avg_loss=21.686
[ 284.9s] epoch 12 step 9750 avg_loss=20.768
[ 286.3s] epoch 12 step 9800 avg_loss=21.240
[ 287.5s] epoch 12 step 9850 avg_loss=20.851
[ 288.8s] epoch 12 step 9900 avg_loss=20.895
[ 290.0s] epoch 12 step 9950 avg_loss=20.748
[ 291.1s] epoch 12 step 10000 avg_loss=20.815
[ 292.2s] epoch 12 step 10050 avg_loss=20.364
[ 293.4s] epoch 12 step 10100 avg_loss=20.338
[ 294.8s] epoch 12 step 10150 avg_loss=20.562
[ 296.1s] epoch 12 step 10200 avg_loss=20.882
[ 297.2s] === epoch 12 done: avg_loss=20.752 (n=788 derivations) ===
[ 297.3s] epoch 13 step 10250 avg_loss=13.184
[ 298.7s] epoch 13 step 10300 avg_loss=18.804
[ 300.0s] epoch 13 step 10350 avg_loss=18.946
[ 301.4s] epoch 13 step 10400 avg_loss=18.201
[ 302.9s] epoch 13 step 10450 avg_loss=19.671
[ 304.2s] epoch 13 step 10500 avg_loss=18.510
[ 305.3s] epoch 13 step 10550 avg_loss=18.781
[ 306.6s] epoch 13 step 10600 avg_loss=19.057
[ 308.0s] epoch 13 step 10650 avg_loss=19.489
[ 309.2s] epoch 13 step 10700 avg_loss=19.560
[ 310.4s] epoch 13 step 10750 avg_loss=19.633
[ 311.8s] epoch 13 step 10800 avg_loss=19.687
[ 313.2s] epoch 13 step 10850 avg_loss=19.797
[ 314.6s] epoch 13 step 10900 avg_loss=20.049
[ 316.3s] epoch 13 step 10950 avg_loss=20.261
[ 317.4s] epoch 13 step 11000 avg_loss=20.091
[ 318.3s] === epoch 13 done: avg_loss=19.908 (n=788 derivations) ===
[ 318.8s] epoch 14 step 11050 avg_loss=23.625
[ 320.1s] epoch 14 step 11100 avg_loss=16.491
[ 321.3s] epoch 14 step 11150 avg_loss=17.624
[ 322.6s] epoch 14 step 11200 avg_loss=17.877
[ 323.9s] epoch 14 step 11250 avg_loss=17.577
[ 325.0s] epoch 14 step 11300 avg_loss=17.616
[ 326.5s] epoch 14 step 11350 avg_loss=17.725
[ 327.8s] epoch 14 step 11400 avg_loss=17.748
[ 329.2s] epoch 14 step 11450 avg_loss=18.124
[ 330.3s] epoch 14 step 11500 avg_loss=18.076
[ 331.6s] epoch 14 step 11550 avg_loss=18.138
[ 333.0s] epoch 14 step 11600 avg_loss=18.567
[ 334.3s] epoch 14 step 11650 avg_loss=19.060
[ 335.6s] epoch 14 step 11700 avg_loss=19.272
[ 337.1s] epoch 14 step 11750 avg_loss=19.090
[ 338.4s] epoch 14 step 11800 avg_loss=19.152
[ 338.9s] === epoch 14 done: avg_loss=19.062 (n=788 derivations) ===
[ 339.8s] epoch 15 step 11850 avg_loss=17.863
[ 341.5s] epoch 15 step 11900 avg_loss=21.683
[ 343.0s] epoch 15 step 11950 avg_loss=20.286
[ 344.2s] epoch 15 step 12000 avg_loss=19.000
[ 345.6s] epoch 15 step 12050 avg_loss=18.578
[ 347.0s] epoch 15 step 12100 avg_loss=18.957
[ 348.3s] epoch 15 step 12150 avg_loss=18.261
[ 349.6s] epoch 15 step 12200 avg_loss=18.317
[ 351.0s] epoch 15 step 12250 avg_loss=18.571
[ 352.1s] epoch 15 step 12300 avg_loss=18.108
[ 353.1s] epoch 15 step 12350 avg_loss=17.950
[ 354.3s] epoch 15 step 12400 avg_loss=17.888
[ 355.7s] epoch 15 step 12450 avg_loss=17.891
